Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
F,Flight,7.0,4,264,4.0,medium,,1265.0,0
F,Ship,3.0,4,168,3.0,high,,5964.0,0
A,Ship,4.0,5,127,8.0,high,,1411.0,1
F,Ship,3.0,1,132,3.0,high,2.0,4785.0,0
F,Ship,,1,241,3.0,medium,,5184.0,0
C,Ship,6.0,3,267,,medium,,,1
D,Ship,5.0,3,223,5.0,medium,,1170.0,1
F,Ship,4.0,2,246,4.0,medium,,5056.0,1
B,Ship,4.0,1,208,2.0,high,6.0,5266.0,0
C,Flight,6.0,2,148,4.0,high,,1511.0,1
A,Ship,3.0,2,174,,high,3.0,4132.0,0
C,Ship,4.0,3,187,2.0,high,,3665.0,1
A,Ship,,2,156,3.0,high,,5923.0,0
F,Ship,3.0,4,270,2.0,high,39.0,3690.0,1
F,Road,3.0,3,236,2.0,medium,58.0,3360.0,1
A,Ship,3.0,3,141,2.0,medium,48.0,1758.0,1
F,Ship,4.0,3,197,4.0,medium,,3617.0,1
F,Ship,4.0,4,227,2.0,high,,4916.0,0
F,Ship,5.0,3,186,2.0,medium,,2259.0,1
B,Flight,,1,233,2.0,high,9.0,4799.0,1
D,Ship,4.0,3,246,3.0,high,,4384.0,0
B,Ship,5.0,4,182,5.0,medium,,3398.0,1
F,Ship,3.0,3,168,2.0,high,,5097.0,1
F,?,4.0,3,264,5.0,high,,1541.0,0
A,Ship,,4,209,5.0,high,53.0,3169.0,1
F,Flight,7.0,5,308,,medium,,1154.0,0
A,Ship,4.0,4,134,5.0,medium,,5865.0,1
A,Road,6.0,3,236,3.0,medium,,2639.0,1
B,Road,,1,147,2.0,high,,4600.0,1
F,Road,4.0,4,256,3.0,high,,4398.0,0
D,Ship,7.0,5,292,5.0,high,5.0,1932.0,1
F,Road,3.0,2,160,2.0,low,4.0,4376.0,0
F,Ship,3.0,5,257,2.0,medium,56.0,3711.0,1
F,?,5.0,3,232,7.0,medium,,5285.0,1
F,Ship,,1,272,4.0,medium,10.0,1534.0,1
A,Flight,,5,183,3.0,medium,44.0,3158.0,1
A,Ship,3.0,3,209,2.0,medium,,5098.0,1
F,Ship,3.0,3,109,,medium,18.0,1661.0,1
A,Ship,4.0,3,167,2.0,medium,2.0,5544.0,0
D,Flight,,1,265,2.0,high,10.0,5418.0,1
C,Road,3.0,2,144,5.0,medium,43.0,1027.0,1
C,Ship,4.0,2,195,2.0,medium,10.0,4640.0,0
C,Ship,4.0,4,272,2.0,high,,4826.0,1
F,Ship,,4,283,,high,,1512.0,0
F,Flight,5.0,3,202,6.0,high,,2936.0,1
F,Flight,4.0,2,270,3.0,medium,4.0,5566.0,0
F,Ship,,3,271,,high,8.0,4444.0,1
D,Ship,4.0,1,272,2.0,high,27.0,2030.0,1
F,Ship,2.0,3,192,3.0,medium,,5787.0,1
F,Ship,5.0,3,265,2.0,high,,4641.0,1
B,Road,3.0,4,149,2.0,medium,,1080.0,1
F,Ship,,4,143,8.0,medium,,1345.0,1
C,Road,3.0,1,209,3.0,high,,3181.0,1
F,Flight,3.0,1,153,2.0,medium,,,1
D,Ship,,4,252,2.0,high,,4630.0,1
A,Ship,,1,143,3.0,medium,,1197.0,1
D,Road,4.0,4,186,2.0,high,1.0,4519.0,0
D,Ship,,1,252,3.0,high,,2800.0,1
A,Ship,3.0,4,273,2.0,medium,2.0,4219.0,1
D,Ship,3.0,3,267,2.0,high,18.0,2435.0,1
A,Flight,,5,137,,medium,,4814.0,0
A,Flight,4.0,3,255,6.0,high,3.0,4278.0,1
C,Ship,3.0,2,243,4.0,medium,4.0,4410.0,1
A,Ship,4.0,3,214,2.0,medium,6.0,4345.0,0
D,Ship,,5,252,2.0,low,,,1
D,Flight,6.0,3,191,6.0,medium,2.0,4471.0,0
D,Ship,,5,132,4.0,medium,,1715.0,1
A,Ship,4.0,5,233,2.0,medium,10.0,5865.0,1
B,Ship,3.0,3,202,4.0,medium,10.0,5137.0,1
A,Ship,3.0,4,155,4.0,high,,1885.0,1
C,Flight,3.0,1,157,2.0,medium,7.0,,0
A,Ship,4.0,2,257,,high,,5549.0,1
B,Ship,3.0,2,247,2.0,high,,4677.0,0
F,Road,3.0,2,217,2.0,low,19.0,2992.0,1
B,Flight,4.0,5,154,2.0,high,49.0,1532.0,1
F,?,3.0,5,208,3.0,high,,4803.0,0
C,Flight,,3,251,3.0,high,2.0,3351.0,1
A,Ship,,4,286,,medium,1.0,1570.0,0
C,Ship,2.0,3,129,5.0,medium,,5444.0,1
D,?,,5,271,4.0,medium,9.0,5057.0,0
B,Road,,2,157,2.0,high,,5228.0,0
D,?,,3,175,2.0,medium,,4961.0,1
C,Ship,6.0,5,206,6.0,high,,4014.0,1
C,Ship,,2,230,2.0,medium,,4483.0,0
C,Flight,4.0,1,227,3.0,medium,54.0,3043.0,1
A,Flight,3.0,4,215,2.0,high,8.0,5683.0,0
A,Ship,5.0,5,218,5.0,medium,7.0,1692.0,0
A,Ship,4.0,4,239,,high,,4756.0,0
F,Ship,5.0,1,240,5.0,high,10.0,1373.0,1
F,Road,4.0,5,174,3.0,medium,8.0,5576.0,0
D,?,2.0,4,100,4.0,high,,5398.0,0
A,Ship,4.0,4,163,3.0,high,8.0,4921.0,1
C,Road,,5,227,5.0,medium,3.0,1687.0,0
B,Road,5.0,1,243,3.0,medium,10.0,4037.0,0
D,Ship,5.0,1,169,4.0,medium,4.0,4541.0,0
F,Ship,3.0,2,185,4.0,high,,5854.0,0
D,Ship,3.0,5,143,2.0,high,,1422.0,1
C,Flight,4.0,5,157,3.0,medium,,5898.0,1
F,Ship,5.0,5,275,5.0,high,,1145.0,0
C,Road,,4,144,10.0,low,,4440.0,0
B,Ship,6.0,2,306,4.0,high,,1123.0,0
B,Ship,3.0,5,250,4.0,high,,3464.0,1
B,Ship,,5,186,,high,42.0,3521.0,1
F,Ship,3.0,1,243,3.0,medium,,5827.0,1
C,Ship,5.0,5,224,3.0,medium,,2298.0,1
F,Ship,4.0,4,127,4.0,low,54.0,1239.0,1
F,Road,4.0,5,135,2.0,low,22.0,1195.0,1
D,Road,4.0,2,209,2.0,medium,3.0,5607.0,0
A,Ship,7.0,3,296,4.0,medium,,1826.0,1
B,Road,,2,188,3.0,medium,,5709.0,0
C,Ship,,4,166,,medium,,4369.0,1
D,Flight,3.0,3,203,3.0,medium,,3261.0,1
F,?,5.0,2,196,3.0,medium,,4257.0,0
F,Ship,5.0,3,284,5.0,medium,,5343.0,1
F,Ship,4.0,3,211,3.0,low,12.0,3922.0,1
A,Ship,3.0,3,307,5.0,high,,1578.0,1
B,Ship,5.0,1,234,,high,,,1
A,Flight,,2,150,3.0,high,48.0,1193.0,1
B,Road,,1,220,2.0,low,40.0,3773.0,1
C,Ship,,2,182,4.0,medium,,5159.0,0
D,Ship,5.0,4,234,2.0,low,61.0,3084.0,1
F,Ship,5.0,5,238,6.0,high,,1351.0,0
F,Ship,5.0,4,228,5.0,high,,1044.0,0
C,Road,5.0,1,258,3.0,low,3.0,4908.0,0
F,Ship,,4,304,4.0,high,,,0
D,Ship,3.0,5,126,2.0,high,63.0,1141.0,1
F,Ship,7.0,3,250,,medium,4.0,1163.0,1
F,?,3.0,2,144,3.0,low,9.0,4428.0,1
D,Road,3.0,3,189,3.0,low,,4278.0,1
A,Ship,3.0,4,267,3.0,high,55.0,2923.0,1
D,Flight,4.0,5,219,2.0,medium,21.0,3830.0,1
A,Ship,4.0,2,161,4.0,high,,4713.0,1
B,Ship,2.0,4,255,7.0,high,,5875.0,0
B,Road,3.0,3,167,,high,,4420.0,0
F,Ship,,1,275,2.0,high,5.0,4163.0,1
B,Ship,4.0,5,228,5.0,high,,1373.0,1
A,Ship,,1,187,3.0,medium,2.0,5154.0,1
F,Ship,3.0,2,251,,high,,3443.0,1
B,Ship,,2,140,4.0,low,58.0,1175.0,1
D,Ship,4.0,2,190,,low,5.0,4139.0,1
D,Ship,5.0,5,140,3.0,low,7.0,4799.0,1
C,Road,7.0,2,264,4.0,medium,,1688.0,0
C,Ship,4.0,3,198,2.0,high,,5724.0,1
F,Ship,5.0,5,167,3.0,high,,1564.0,1
F,Ship,4.0,3,129,6.0,medium,5.0,5626.0,0
D,Ship,3.0,3,231,3.0,medium,,4623.0,1
A,Ship,3.0,2,204,2.0,high,,5033.0,1
F,Ship,3.0,4,172,3.0,high,,,0
B,Road,6.0,4,285,4.0,medium,9.0,1180.0,0
F,Ship,3.0,5,151,2.0,high,3.0,5039.0,0
D,Flight,4.0,3,202,,high,7.0,5678.0,1
C,Ship,4.0,1,236,3.0,high,4.0,4248.0,0
D,Road,3.0,3,188,5.0,high,,5713.0,0
B,Ship,2.0,1,198,2.0,high,8.0,4323.0,0
F,?,4.0,2,229,2.0,high,9.0,5026.0,0
D,Ship,4.0,5,251,5.0,medium,7.0,1381.0,0
F,Flight,3.0,3,246,3.0,high,,,1
C,Flight,6.0,2,284,4.0,high,,1181.0,1
F,Road,4.0,3,268,3.0,medium,23.0,2996.0,1
F,Ship,6.0,4,268,,medium,,1586.0,0
F,Ship,,3,156,3.0,medium,,1218.0,1
A,Road,4.0,1,150,4.0,low,,,1
B,Ship,6.0,5,258,4.0,high,5.0,1966.0,1
C,Ship,3.0,2,178,2.0,medium,,4122.0,0
F,Ship,4.0,2,198,2.0,high,,3368.0,1
F,Ship,,4,136,3.0,low,35.0,1234.0,1
B,Ship,,1,212,2.0,low,,4128.0,0
A,Ship,4.0,2,209,4.0,high,10.0,3370.0,1
B,Road,,4,199,5.0,medium,,4417.0,1
F,Ship,4.0,1,178,8.0,medium,,4872.0,0
F,Road,,1,148,2.0,medium,34.0,1053.0,1
A,Ship,5.0,1,201,3.0,medium,,2488.0,1
F,Ship,,5,140,3.0,high,,,1
F,Road,5.0,2,251,,high,9.0,4298.0,1
F,Ship,,1,193,2.0,low,,3510.0,1
F,Ship,5.0,5,263,8.0,medium,9.0,2236.0,1
D,Ship,4.0,4,251,3.0,medium,,5350.0,1
F,Ship,4.0,5,217,4.0,medium,37.0,2128.0,1
D,Ship,,3,145,3.0,medium,8.0,4522.0,0
F,Ship,5.0,3,187,3.0,high,3.0,,0
F,Road,4.0,3,250,6.0,?,,4246.0,0
A,Ship,5.0,2,158,3.0,medium,16.0,1499.0,1
B,Road,5.0,5,240,5.0,medium,,1255.0,0
F,Flight,,1,245,5.0,high,7.0,1092.0,0
B,Ship,,5,247,3.0,high,1.0,5226.0,0
F,Ship,3.0,3,224,3.0,medium,5.0,4214.0,1
B,Road,3.0,5,139,,medium,7.0,5536.0,0
F,Flight,3.0,4,238,2.0,high,,4349.0,1
D,Ship,3.0,1,246,2.0,high,9.0,4947.0,0
F,Road,4.0,3,186,3.0,high,,5156.0,1
F,Ship,6.0,1,250,4.0,high,,1018.0,0
F,Flight,3.0,4,224,3.0,high,10.0,4806.0,1
F,Ship,4.0,4,261,3.0,low,9.0,5515.0,0
A,Flight,5.0,4,236,3.0,medium,1.0,5711.0,0
D,?,,1,231,,medium,60.0,3755.0,1
A,?,5.0,2,194,4.0,high,,5650.0,1
F,Ship,3.0,3,202,3.0,medium,8.0,5486.0,1
B,Ship,4.0,4,224,10.0,medium,,4149.0,0
D,Ship,2.0,4,176,3.0,high,1.0,4509.0,0
F,Ship,3.0,3,260,2.0,high,,5044.0,0
C,Ship,4.0,2,271,3.0,high,,2693.0,1
C,Ship,5.0,4,263,4.0,high,,1625.0,0
A,Road,,1,179,3.0,high,62.0,1945.0,1
F,Ship,3.0,1,270,3.0,medium,,,1
D,Road,,5,225,,medium,5.0,,0
D,Ship,,3,251,3.0,low,,5986.0,1
C,Ship,5.0,3,200,8.0,high,9.0,,1
B,Road,4.0,4,158,3.0,high,,1507.0,1
C,Flight,3.0,1,143,4.0,high,,5474.0,0
B,Ship,3.0,3,203,3.0,medium,8.0,5929.0,0
C,Ship,4.0,2,177,6.0,high,,4392.0,1
F,Ship,3.0,5,245,,high,,5600.0,0
B,Ship,3.0,5,186,,medium,,4764.0,0
B,Ship,4.0,1,145,6.0,high,,1673.0,1
C,Ship,,2,274,2.0,high,,3013.0,1
C,Ship,3.0,4,252,2.0,low,9.0,4278.0,0
F,Ship,,5,243,5.0,medium,,1817.0,0
B,?,3.0,4,138,6.0,medium,,1853.0,1
D,Ship,6.0,2,267,4.0,high,,1580.0,0
F,Flight,5.0,3,165,,medium,,1429.0,1
F,Road,3.0,5,139,3.0,high,,4060.0,1
D,Ship,4.0,5,200,,?,1.0,4885.0,0
F,Ship,,2,164,4.0,high,6.0,5264.0,0
F,?,3.0,2,195,2.0,medium,,5779.0,1
A,Flight,5.0,1,267,5.0,high,4.0,1097.0,0
F,Road,6.0,5,130,6.0,high,60.0,1971.0,1
F,Ship,5.0,4,240,4.0,medium,,4552.0,1
D,Flight,5.0,2,262,5.0,high,,1751.0,0
C,Ship,2.0,5,264,3.0,medium,3.0,,1
F,Ship,2.0,3,185,3.0,medium,,4246.0,0
D,?,4.0,1,216,,high,9.0,1678.0,1
D,Flight,5.0,1,271,4.0,high,,4610.0,1
D,Ship,,2,138,10.0,high,,5721.0,1
F,Ship,2.0,3,260,2.0,high,,,0
A,Flight,3.0,4,150,3.0,high,11.0,,1
C,?,5.0,4,186,2.0,high,,4213.0,0
D,Ship,4.0,1,261,4.0,high,58.0,3427.0,1
A,Ship,5.0,2,121,5.0,low,4.0,5833.0,0
A,Flight,4.0,3,185,10.0,low,,,1
D,?,7.0,1,269,5.0,medium,,1402.0,0
F,?,3.0,3,203,3.0,high,,3114.0,1
C,Ship,6.0,4,298,,medium,9.0,1629.0,0
F,Flight,,1,164,2.0,high,,1532.0,1
F,Flight,3.0,1,164,3.0,medium,2.0,5488.0,0
B,Road,,5,265,5.0,medium,,1867.0,0
C,Flight,5.0,2,159,3.0,high,5.0,4930.0,0
F,Ship,5.0,5,270,3.0,high,,5807.0,1
B,Flight,,5,286,4.0,low,,1071.0,1
C,Ship,,3,183,2.0,high,,3709.0,1
F,Flight,4.0,5,193,3.0,medium,,2267.0,1
C,Flight,2.0,3,160,2.0,low,,4409.0,0
F,Road,4.0,4,224,,medium,9.0,2952.0,1
A,Ship,4.0,4,254,3.0,high,,5637.0,0
F,Ship,4.0,2,179,3.0,low,30.0,1076.0,1
B,Ship,,4,158,3.0,medium,11.0,1224.0,1
B,Ship,3.0,1,176,2.0,medium,45.0,1470.0,1
F,Ship,4.0,5,142,4.0,medium,6.0,5027.0,0
B,Ship,3.0,1,227,3.0,high,,4305.0,1
F,Ship,3.0,4,111,5.0,medium,1.0,4102.0,0
F,?,5.0,3,250,3.0,medium,,4343.0,0
F,Road,,2,162,,high,4.0,4094.0,0
F,Road,4.0,5,129,5.0,medium,,,1
A,?,,2,221,3.0,high,,5632.0,0
F,Ship,,5,266,2.0,medium,7.0,5712.0,1
B,Ship,4.0,5,161,2.0,medium,,1457.0,1
D,Ship,4.0,4,182,3.0,low,,5197.0,0
A,Ship,3.0,1,248,3.0,medium,,5588.0,0
D,Ship,5.0,4,180,2.0,high,,5208.0,0
C,Ship,3.0,1,140,3.0,medium,,1291.0,1
B,Ship,,3,191,3.0,high,5.0,,1
F,Ship,,5,268,,high,10.0,1170.0,0
B,Ship,5.0,2,246,,high,,4054.0,1
C,Ship,5.0,1,195,3.0,high,,3690.0,1
D,Ship,,5,184,2.0,low,3.0,4883.0,0
B,Flight,4.0,1,240,4.0,high,6.0,4811.0,0
B,Ship,,2,265,5.0,high,8.0,1555.0,0
D,Ship,,1,230,3.0,medium,,2225.0,1
F,Ship,4.0,1,273,6.0,medium,,,0
B,Road,4.0,2,274,5.0,high,,1246.0,0
C,Ship,5.0,5,262,5.0,high,2.0,1304.0,0
D,Ship,3.0,4,232,3.0,high,6.0,4050.0,0
B,Ship,,1,265,6.0,high,,1753.0,1
C,Ship,4.0,1,257,,high,,5875.0,1
D,?,,1,240,2.0,high,,1144.0,1
C,Ship,3.0,4,255,3.0,medium,10.0,5291.0,1
F,Ship,5.0,5,216,4.0,medium,,4092.0,1
F,Ship,4.0,2,197,3.0,high,,,0
A,Road,5.0,2,221,6.0,medium,,1781.0,1
C,Ship,,1,162,3.0,medium,,4343.0,1
F,Ship,3.0,3,158,3.0,high,,1878.0,1
F,Ship,6.0,1,160,5.0,medium,8.0,5982.0,0
A,Ship,3.0,5,135,3.0,high,,1772.0,1
A,Flight,5.0,3,187,3.0,high,,5967.0,0
A,?,3.0,5,139,2.0,medium,64.0,1857.0,1
F,Ship,5.0,3,223,5.0,medium,4.0,1817.0,0
B,Ship,5.0,3,205,4.0,high,9.0,4277.0,0
A,Ship,4.0,3,296,2.0,medium,9.0,1523.0,1
F,Ship,,2,212,3.0,medium,,2521.0,1
C,Ship,4.0,5,240,5.0,medium,,4314.0,0
F,?,4.0,3,175,4.0,medium,,5177.0,1
F,Ship,,5,284,4.0,medium,8.0,5346.0,1
C,Ship,4.0,2,237,3.0,high,,5277.0,0
C,Ship,,1,139,,medium,,4534.0,0
F,Flight,4.0,4,196,5.0,high,6.0,4258.0,0
F,Flight,4.0,5,253,2.0,high,36.0,3389.0,1
F,Flight,5.0,2,271,3.0,medium,32.0,3785.0,1
C,Road,,4,266,3.0,medium,,5413.0,1
F,Ship,4.0,2,181,3.0,medium,4.0,5717.0,0
C,Ship,5.0,1,245,,medium,9.0,5690.0,0
A,Road,5.0,3,236,,medium,7.0,3589.0,1
D,Road,5.0,4,189,2.0,high,4.0,5575.0,1
F,Ship,3.0,1,250,3.0,medium,6.0,5832.0,0
F,?,2.0,2,177,5.0,?,36.0,1249.0,1
A,Ship,4.0,5,255,4.0,high,14.0,3099.0,1
C,Ship,,1,152,3.0,medium,,4735.0,0
A,Ship,4.0,3,170,4.0,medium,,4375.0,0
C,Ship,3.0,5,226,2.0,medium,2.0,1043.0,1
C,Road,4.0,2,254,4.0,high,,,1
A,Flight,5.0,4,154,2.0,medium,10.0,5670.0,0
B,Flight,,3,149,3.0,medium,,1990.0,1
F,Ship,5.0,2,245,2.0,high,,5366.0,1
F,Ship,,4,153,5.0,medium,,5818.0,0
F,Ship,6.0,3,272,4.0,high,,1355.0,1
A,Ship,7.0,5,192,3.0,high,,1550.0,1
A,Flight,,4,238,,low,5.0,5907.0,1
B,Road,6.0,1,286,4.0,high,3.0,1747.0,1
F,Road,4.0,1,252,3.0,high,4.0,5119.0,1
F,Ship,,2,157,3.0,high,48.0,1393.0,1
D,Flight,,4,183,2.0,high,,4261.0,1
F,Ship,3.0,2,260,3.0,high,9.0,4591.0,1
D,Ship,4.0,1,263,5.0,high,,1605.0,1
B,?,,5,151,3.0,low,31.0,1365.0,1
C,Road,4.0,2,262,3.0,high,,4941.0,0
F,Ship,4.0,2,252,,low,4.0,5233.0,1
C,Ship,3.0,3,160,3.0,medium,,1228.0,1
F,?,4.0,4,261,2.0,medium,,5306.0,1
F,Ship,,4,122,2.0,high,,1213.0,1
F,Ship,,5,286,4.0,medium,3.0,1773.0,1
B,Ship,4.0,5,136,3.0,medium,7.0,4817.0,1
F,Road,,4,143,3.0,high,1.0,4392.0,1
F,Ship,4.0,5,226,5.0,?,5.0,4833.0,0
B,Flight,4.0,1,171,2.0,high,3.0,4271.0,0
F,Ship,4.0,3,190,2.0,high,,5834.0,1
F,Ship,3.0,3,211,3.0,medium,,5185.0,0
A,Ship,4.0,4,173,3.0,low,9.0,5382.0,1
B,Road,5.0,4,208,8.0,medium,,5155.0,1
F,Ship,6.0,3,165,5.0,medium,,4871.0,0
C,Ship,4.0,3,167,3.0,medium,5.0,5791.0,0
F,Flight,4.0,1,179,3.0,high,,1215.0,1
F,Ship,4.0,1,166,5.0,high,9.0,4472.0,0
C,Ship,3.0,2,221,,high,21.0,3686.0,1
A,Ship,4.0,4,201,2.0,medium,8.0,5790.0,0
C,Flight,3.0,2,189,2.0,medium,,4617.0,0
D,Flight,5.0,4,157,3.0,medium,,4199.0,1
B,Ship,5.0,3,201,2.0,high,,,1
B,?,2.0,4,248,3.0,high,7.0,4142.0,0
C,Ship,3.0,4,245,3.0,medium,7.0,5429.0,0
D,Road,,2,157,2.0,high,58.0,1654.0,1
B,?,4.0,5,253,3.0,high,,4205.0,0
F,?,,3,234,6.0,medium,8.0,5003.0,0
A,Flight,3.0,5,184,3.0,medium,,4969.0,0
B,Road,3.0,4,157,,medium,,5398.0,1
B,Road,,4,221,5.0,high,,5059.0,0
D,Ship,7.0,5,284,4.0,medium,,1148.0,1
C,Ship,5.0,4,178,6.0,medium,10.0,5197.0,0
B,Road,4.0,3,207,4.0,high,,5008.0,1
A,Road,4.0,5,162,3.0,high,31.0,1170.0,1
F,Ship,4.0,5,268,2.0,medium,46.0,3076.0,1
C,Ship,3.0,2,268,4.0,high,,4415.0,0
B,Flight,6.0,3,218,3.0,high,,4594.0,0
D,Ship,4.0,2,141,2.0,high,8.0,1495.0,1
F,Flight,5.0,4,220,2.0,medium,8.0,5073.0,0
C,Road,,1,273,4.0,high,,2611.0,1
F,Road,4.0,4,236,7.0,medium,62.0,2280.0,1
C,Flight,,3,217,2.0,high,4.0,5588.0,0
F,Ship,5.0,1,201,3.0,medium,19.0,2696.0,1
B,Ship,3.0,5,273,10.0,medium,5.0,4608.0,0
D,Ship,2.0,5,277,,medium,6.0,1032.0,0
F,Road,,5,158,,medium,,5559.0,1
C,Ship,,1,187,4.0,medium,,3621.0,1
B,Road,4.0,5,213,3.0,high,7.0,4490.0,0
F,Ship,4.0,4,197,7.0,medium,,,1
C,Ship,6.0,3,141,3.0,high,7.0,5222.0,1
F,Ship,,1,261,4.0,low,,4852.0,0
B,Ship,4.0,3,175,3.0,high,,5208.0,0
A,Road,3.0,5,242,3.0,medium,3.0,2268.0,1
A,Ship,6.0,3,271,4.0,medium,,1733.0,0
A,Ship,3.0,4,196,4.0,high,,5031.0,0
B,Flight,4.0,3,153,3.0,high,5.0,5743.0,1
C,Ship,,2,212,,?,3.0,5427.0,1
D,Flight,6.0,4,258,4.0,high,,1051.0,1
C,Ship,5.0,4,236,5.0,medium,,1017.0,0
A,Ship,4.0,2,249,2.0,medium,7.0,5876.0,1
F,Ship,3.0,4,209,3.0,high,37.0,2215.0,1
D,Ship,3.0,5,199,3.0,medium,62.0,3259.0,1
F,Ship,5.0,1,144,2.0,high,20.0,1082.0,1
B,Ship,5.0,3,188,2.0,high,6.0,4840.0,0
D,Ship,3.0,2,160,,medium,6.0,4808.0,1
F,Flight,5.0,2,252,5.0,high,10.0,1568.0,0
F,Road,3.0,5,256,2.0,medium,,5750.0,0
A,Flight,3.0,3,178,4.0,low,,4154.0,1
C,Ship,7.0,5,265,4.0,high,1.0,1601.0,0
C,Flight,,4,268,,high,,1793.0,0
D,Ship,,3,180,2.0,medium,,5546.0,1
A,Ship,5.0,1,230,4.0,medium,4.0,5363.0,0
F,Flight,5.0,2,160,3.0,low,,5834.0,0
F,Ship,5.0,2,201,3.0,high,2.0,5132.0,1
A,Ship,5.0,5,231,2.0,medium,6.0,5862.0,0
F,Flight,4.0,4,255,6.0,high,,1322.0,0
F,Ship,3.0,3,185,3.0,high,,5995.0,1
D,Ship,5.0,1,275,4.0,medium,,,0
A,?,6.0,3,210,4.0,medium,9.0,5440.0,0
B,Flight,3.0,1,203,2.0,high,2.0,4647.0,1
B,Flight,2.0,5,151,3.0,medium,9.0,4767.0,1
A,Ship,5.0,2,168,2.0,high,6.0,5464.0,1
F,Ship,2.0,5,158,3.0,high,40.0,1722.0,1
D,Ship,,1,271,3.0,high,,4108.0,0
B,Road,4.0,1,237,3.0,medium,,5668.0,1
B,Road,3.0,5,181,3.0,medium,,4191.0,0
F,Ship,,3,244,3.0,high,9.0,5339.0,0
C,Ship,3.0,4,247,3.0,high,,4157.0,0
F,Ship,6.0,5,98,,high,,5946.0,0
F,Flight,4.0,2,256,4.0,high,,5571.0,0
B,Ship,6.0,3,259,4.0,high,3.0,4117.0,1
D,Road,5.0,5,160,3.0,medium,,1911.0,1
C,Flight,6.0,2,271,4.0,medium,3.0,1636.0,0
D,Ship,,1,127,8.0,high,,1519.0,1
A,Road,4.0,1,144,4.0,low,,,1
C,Ship,3.0,5,147,3.0,medium,8.0,5272.0,1
D,Ship,4.0,5,143,8.0,high,38.0,,1
F,Ship,,3,277,3.0,?,1.0,1738.0,0
C,Flight,,1,231,2.0,high,,4892.0,1
A,Ship,4.0,5,252,2.0,high,,4157.0,0
B,Ship,,2,161,3.0,medium,,5757.0,0
B,Ship,3.0,1,172,3.0,medium,,5696.0,1
A,Ship,3.0,1,135,4.0,medium,,1840.0,1
F,Ship,3.0,1,254,2.0,high,,3463.0,1
F,Ship,,1,181,3.0,medium,38.0,3258.0,1
F,Ship,6.0,2,286,4.0,medium,,1556.0,1
C,Ship,,1,246,6.0,high,,1335.0,1
A,Ship,4.0,5,167,2.0,high,7.0,5800.0,0
F,Flight,4.0,5,137,2.0,high,7.0,4068.0,0
F,Ship,5.0,2,172,3.0,medium,65.0,1667.0,1
F,Ship,3.0,1,252,3.0,low,6.0,5101.0,0
B,Ship,,1,258,3.0,medium,3.0,,1
F,Ship,4.0,1,169,4.0,high,10.0,4245.0,0
F,Road,3.0,1,179,2.0,high,3.0,5159.0,1
D,Ship,7.0,2,244,4.0,medium,8.0,1477.0,1
D,Ship,,5,232,2.0,high,,2526.0,1
F,Ship,3.0,2,109,,high,,1597.0,1
D,Ship,4.0,2,184,3.0,high,10.0,4931.0,0
C,Ship,,5,162,2.0,medium,9.0,5345.0,1
F,?,,5,252,2.0,high,21.0,2070.0,1
A,Ship,4.0,3,248,6.0,medium,,4212.0,0
C,Ship,6.0,2,298,4.0,high,2.0,1648.0,0
A,Ship,,4,213,3.0,low,,5516.0,1
B,Ship,2.0,1,255,3.0,high,19.0,1551.0,1
D,Ship,2.0,1,219,4.0,high,7.0,5573.0,1
B,Flight,2.0,1,238,4.0,medium,4.0,4780.0,0
C,Ship,4.0,1,293,,high,8.0,1326.0,1
B,Ship,3.0,4,194,3.0,medium,,2169.0,1
F,Ship,4.0,2,165,3.0,high,7.0,1702.0,1
B,Ship,4.0,5,220,3.0,medium,63.0,3109.0,1
C,Flight,5.0,5,230,10.0,low,10.0,5619.0,1
B,Road,2.0,5,111,,high,4.0,4473.0,1
D,Road,4.0,5,140,2.0,medium,,4347.0,1
F,Ship,,1,239,8.0,low,,5023.0,1
F,?,3.0,4,229,6.0,medium,,2815.0,1
A,Road,4.0,3,247,10.0,low,,5882.0,0
D,Ship,3.0,2,108,4.0,high,,4787.0,0
D,Ship,3.0,2,219,3.0,medium,,4918.0,1
B,Ship,4.0,3,187,4.0,low,,3141.0,1
B,Ship,4.0,4,251,2.0,medium,,4376.0,0
B,Road,4.0,3,272,4.0,high,,2857.0,1
F,Ship,6.0,4,100,5.0,high,,5668.0,1
B,Ship,4.0,1,237,3.0,high,10.0,5381.0,0
F,Ship,,4,292,4.0,medium,,1779.0,1
D,Ship,,4,239,3.0,medium,,5297.0,1
C,Ship,5.0,2,253,5.0,medium,,1326.0,0
A,Ship,3.0,4,234,,medium,37.0,2111.0,1
B,Road,3.0,4,153,2.0,medium,5.0,4023.0,1
F,Road,,1,169,4.0,high,,5323.0,0
D,Flight,5.0,3,280,6.0,low,5.0,4585.0,0
A,Ship,4.0,3,260,,medium,,3668.0,1
D,?,,5,233,6.0,high,8.0,1176.0,0
B,Ship,7.0,4,243,4.0,medium,,1362.0,1
A,Flight,5.0,3,244,2.0,high,,4713.0,0
D,?,3.0,5,272,2.0,?,6.0,4652.0,0
A,Ship,4.0,2,271,5.0,medium,4.0,1633.0,1
F,Ship,3.0,3,233,3.0,medium,35.0,2204.0,1
F,Ship,3.0,1,187,,low,,3774.0,1
