Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Reached.on.Time_Y.N,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
0,2,101,5,0,0,0,1,0,0,0,0,0,1,0,0,1
4,4,177,2,0,1,0,1,0,0,0,0,0,1,1,0,0
4,2,142,2,0,0,1,0,0,0,0,0,0,1,0,0,1
2,1,202,2,0,0,1,0,0,0,0,0,0,1,0,0,1
3,4,169,4,0,1,0,0,1,0,0,0,0,1,0,0,1
5,2,241,2,6,0,0,0,0,1,0,0,0,1,0,0,1
7,3,310,5,5,0,0,0,0,0,1,0,0,1,1,0,0
5,1,272,0,2,1,0,0,0,0,1,1,0,0,0,0,1
3,3,104,5,0,1,0,0,0,0,1,1,0,0,0,0,1
0,3,167,2,3,1,0,0,1,0,0,1,0,0,1,0,0
5,3,262,5,8,1,0,0,1,0,0,0,0,1,1,0,0
2,3,228,3,5,0,0,0,0,0,1,0,0,1,0,1,0
0,4,181,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6,1,132,4,5,1,0,0,1,0,0,0,1,0,0,0,1
3,5,192,4,7,1,0,1,0,0,0,0,0,1,0,0,1
4,3,186,3,0,1,0,0,0,0,1,0,0,1,1,0,0
0,2,228,5,3,1,1,0,0,0,0,0,0,1,1,0,0
4,5,142,2,2,1,0,0,1,0,0,0,1,0,1,0,0
3,1,183,4,5,0,0,0,0,1,0,0,0,1,1,0,0
3,5,135,2,0,1,0,0,0,1,0,0,0,1,0,0,1
4,5,251,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,1,141,5,9,0,0,0,1,0,0,0,0,1,1,0,0
0,1,245,3,0,0,1,0,0,0,0,0,0,1,0,0,1
6,2,254,4,4,0,0,0,1,0,0,0,0,1,1,0,0
5,5,254,2,6,0,1,0,0,0,0,0,1,0,0,0,1
3,3,265,0,10,1,0,1,0,0,0,0,0,1,1,0,0
0,5,140,3,0,0,1,0,0,0,0,0,0,1,1,0,0
6,1,247,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,3,163,3,65,1,0,0,0,0,1,1,0,0,0,0,1
3,3,159,2,6,0,0,0,1,0,0,1,0,0,0,0,1
4,2,242,0,8,1,1,0,0,0,0,1,0,0,0,0,1
0,3,147,2,0,0,0,0,0,1,0,0,0,1,1,0,0
4,4,206,3,33,1,0,1,0,0,0,0,1,0,0,0,1
0,1,232,6,2,1,0,0,0,0,1,0,0,1,1,0,0
5,2,263,3,0,1,0,0,0,0,1,0,0,1,1,0,0
0,3,211,2,0,1,0,1,0,0,0,0,0,1,1,0,0
3,1,251,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2,4,142,3,0,0,0,0,0,0,1,1,0,0,0,1,0
3,5,162,2,1,1,0,0,1,0,0,1,0,0,0,1,0
4,1,104,7,52,1,0,1,0,0,0,1,0,0,0,0,1
4,4,224,5,0,0,1,0,0,0,0,0,0,1,0,0,1
0,3,231,3,8,0,0,0,1,0,0,0,0,1,0,0,1
4,2,258,5,0,0,1,0,0,0,0,1,0,0,1,0,0
4,1,227,2,0,1,0,1,0,0,0,0,0,1,0,1,0
6,3,298,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0,5,173,3,4,1,0,1,0,0,0,1,0,0,1,0,0
0,5,277,4,5,1,0,1,0,0,0,1,0,0,0,0,1
4,5,137,2,0,0,0,1,0,0,0,0,0,1,0,1,0
5,1,248,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,1,266,3,23,1,0,1,0,0,0,0,0,1,1,0,0
3,3,227,2,0,1,0,0,0,1,0,0,0,1,0,1,0
0,2,199,4,0,1,0,1,0,0,0,0,0,1,1,0,0
4,4,196,3,5,0,0,0,0,0,1,1,0,0,1,0,0
4,5,274,4,0,0,0,1,0,0,0,0,0,1,1,0,0
4,5,137,2,0,1,1,0,0,0,0,0,0,1,1,0,0
3,1,173,2,7,0,0,0,1,0,0,0,0,1,1,0,0
4,4,247,3,0,1,0,0,0,0,1,0,0,1,1,0,0
5,2,279,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,5,236,3,13,1,0,0,0,1,0,0,0,1,0,0,1
5,2,206,4,5,0,0,0,1,0,0,0,0,1,1,0,0
3,1,139,5,5,0,1,0,0,0,0,0,0,1,0,0,1
6,3,250,4,0,0,0,1,0,0,0,0,0,1,1,0,0
0,2,143,0,7,0,0,0,0,0,1,0,0,1,0,0,1
0,1,270,2,6,0,0,0,0,0,1,0,0,1,0,0,1
6,1,264,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4,4,141,3,0,1,0,1,0,0,0,0,0,1,1,0,0
4,3,149,4,1,0,0,1,0,0,0,0,1,0,0,0,1
2,4,162,3,34,1,0,1,0,0,0,0,0,1,1,0,0
4,3,156,3,0,1,0,0,0,1,0,0,0,1,0,0,1
5,2,168,2,0,1,0,0,0,1,0,0,1,0,1,0,0
4,2,254,7,6,0,0,0,0,0,1,0,0,1,1,0,0
3,1,141,3,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1,231,2,12,1,0,0,0,0,1,0,0,1,1,0,0
4,1,245,2,5,1,1,0,0,0,0,0,1,0,1,0,0
4,5,176,2,1,0,0,0,1,0,0,1,0,0,1,0,0
4,3,217,6,0,0,0,0,0,0,1,0,1,0,0,0,1
5,2,246,0,13,1,0,0,0,0,1,0,0,1,0,0,1
3,2,273,3,41,1,0,0,0,1,0,0,0,1,1,0,0
0,5,247,10,61,1,0,0,0,0,1,0,0,1,0,0,1
4,1,172,3,10,1,0,0,0,0,1,1,0,0,0,0,1
3,5,205,4,0,0,0,1,0,0,0,0,1,0,1,0,0
3,3,143,0,0,1,0,0,1,0,0,0,0,1,1,0,0
4,3,221,4,1,0,0,0,1,0,0,1,0,0,1,0,0
4,3,184,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2,5,155,3,23,1,0,0,0,1,0,0,0,1,1,0,0
5,1,245,3,0,0,0,1,0,0,0,0,0,1,1,0,0
3,5,169,2,20,1,0,0,1,0,0,0,0,1,1,0,0
4,3,236,3,1,0,0,0,0,1,0,0,0,1,1,0,0
5,2,254,5,0,0,0,0,0,0,1,0,0,1,0,0,1
5,2,259,2,0,0,0,1,0,0,0,0,0,1,0,0,1
3,2,238,2,0,1,0,1,0,0,0,0,1,0,0,0,1
5,5,192,3,37,1,0,0,0,0,1,0,1,0,0,0,1
6,3,262,4,0,0,0,0,0,0,1,0,0,1,1,0,0
4,1,212,2,0,0,0,0,0,0,1,0,0,1,0,0,1
7,4,264,4,0,0,0,0,0,0,1,1,0,0,0,0,1
3,4,168,3,0,0,0,0,0,0,1,0,0,1,1,0,0
4,5,127,8,0,1,1,0,0,0,0,0,0,1,1,0,0
3,1,132,3,2,0,0,0,0,0,1,0,0,1,1,0,0
0,1,241,3,0,0,0,0,0,0,1,0,0,1,0,0,1
5,3,223,5,0,1,0,0,0,1,0,0,0,1,0,0,1
4,2,246,4,0,1,0,0,0,0,1,0,0,1,0,0,1
4,1,208,2,6,0,0,1,0,0,0,0,0,1,1,0,0
6,2,148,4,0,1,0,0,1,0,0,1,0,0,1,0,0
3,2,174,0,3,0,1,0,0,0,0,0,0,1,1,0,0
4,3,187,2,0,1,0,0,1,0,0,0,0,1,1,0,0
0,2,156,3,0,0,1,0,0,0,0,0,0,1,1,0,0
3,4,270,2,39,1,0,0,0,0,1,0,0,1,1,0,0
3,3,236,2,58,1,0,0,0,0,1,0,1,0,0,0,1
3,3,141,2,48,1,1,0,0,0,0,0,0,1,0,0,1
4,3,197,4,0,1,0,0,0,0,1,0,0,1,0,0,1
4,4,227,2,0,0,0,0,0,0,1,0,0,1,1,0,0
5,3,186,2,0,1,0,0,0,0,1,0,0,1,0,0,1
0,1,233,2,9,1,0,1,0,0,0,1,0,0,1,0,0
4,3,246,3,0,0,0,0,0,1,0,0,0,1,1,0,0
5,4,182,5,0,1,0,1,0,0,0,0,0,1,0,0,1
3,3,168,2,0,1,0,0,0,0,1,0,0,1,1,0,0
4,3,264,5,0,0,0,0,0,0,1,0,0,1,1,0,0
0,4,209,5,53,1,1,0,0,0,0,0,0,1,1,0,0
7,5,308,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4,4,134,5,0,1,1,0,0,0,0,0,0,1,0,0,1
6,3,236,3,0,1,1,0,0,0,0,0,1,0,0,0,1
0,1,147,2,0,1,0,1,0,0,0,0,1,0,1,0,0
4,4,256,3,0,0,0,0,0,0,1,0,1,0,1,0,0
7,5,292,5,5,1,0,0,0,1,0,0,0,1,1,0,0
3,2,160,2,4,0,0,0,0,0,1,0,1,0,0,1,0
3,5,257,2,56,1,0,0,0,0,1,0,0,1,0,0,1
5,3,232,7,0,1,0,0,0,0,1,0,0,1,0,0,1
0,1,272,4,10,1,0,0,0,0,1,0,0,1,0,0,1
0,5,183,3,44,1,1,0,0,0,0,1,0,0,0,0,1
3,3,209,2,0,1,1,0,0,0,0,0,0,1,0,0,1
3,3,109,0,18,1,0,0,0,0,1,0,0,1,0,0,1
4,3,167,2,2,0,1,0,0,0,0,0,0,1,0,0,1
0,1,265,2,10,1,0,0,0,1,0,1,0,0,1,0,0
3,2,144,5,43,1,0,0,1,0,0,0,1,0,0,0,1
4,2,195,2,10,0,0,0,1,0,0,0,0,1,0,0,1
4,4,272,2,0,1,0,0,1,0,0,0,0,1,1,0,0
0,4,283,0,0,0,0,0,0,0,1,0,0,1,1,0,0
5,3,202,6,0,1,0,0,0,0,1,1,0,0,1,0,0
4,2,270,3,4,0,0,0,0,0,1,1,0,0,0,0,1
0,3,271,0,8,1,0,0,0,0,1,0,0,1,1,0,0
4,1,272,2,27,1,0,0,0,1,0,0,0,1,1,0,0
2,3,192,3,0,1,0,0,0,0,1,0,0,1,0,0,1
5,3,265,2,0,1,0,0,0,0,1,0,0,1,1,0,0
3,4,149,2,0,1,0,1,0,0,0,0,1,0,0,0,1
0,4,143,8,0,1,0,0,0,0,1,0,0,1,0,0,1
3,1,209,3,0,1,0,0,1,0,0,0,1,0,1,0,0
0,4,252,2,0,1,0,0,0,1,0,0,0,1,1,0,0
0,1,143,3,0,1,1,0,0,0,0,0,0,1,0,0,1
4,4,186,2,1,0,0,0,0,1,0,0,1,0,1,0,0
0,1,252,3,0,1,0,0,0,1,0,0,0,1,1,0,0
3,4,273,2,2,1,1,0,0,0,0,0,0,1,0,0,1
3,3,267,2,18,1,0,0,0,1,0,0,0,1,1,0,0
0,5,137,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,3,255,6,3,1,1,0,0,0,0,1,0,0,1,0,0
3,2,243,4,4,1,0,0,1,0,0,0,0,1,0,0,1
4,3,214,2,6,0,1,0,0,0,0,0,0,1,0,0,1
6,3,191,6,2,0,0,0,0,1,0,1,0,0,0,0,1
0,5,132,4,0,1,0,0,0,1,0,0,0,1,0,0,1
4,5,233,2,10,1,1,0,0,0,0,0,0,1,0,0,1
3,3,202,4,10,1,0,1,0,0,0,0,0,1,0,0,1
3,4,155,4,0,1,1,0,0,0,0,0,0,1,1,0,0
4,2,257,0,0,1,1,0,0,0,0,0,0,1,1,0,0
3,2,247,2,0,0,0,1,0,0,0,0,0,1,1,0,0
3,2,217,2,19,1,0,0,0,0,1,0,1,0,0,1,0
4,5,154,2,49,1,0,1,0,0,0,1,0,0,1,0,0
3,5,208,3,0,0,0,0,0,0,1,0,0,1,1,0,0
0,3,251,3,2,1,0,0,1,0,0,1,0,0,1,0,0
0,4,286,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2,3,129,5,0,1,0,0,1,0,0,0,0,1,0,0,1
0,5,271,4,9,0,0,0,0,1,0,0,0,1,0,0,1
0,2,157,2,0,0,0,1,0,0,0,0,1,0,1,0,0
0,3,175,2,0,1,0,0,0,1,0,0,0,1,0,0,1
6,5,206,6,0,1,0,0,1,0,0,0,0,1,1,0,0
0,2,230,2,0,0,0,0,1,0,0,0,0,1,0,0,1
4,1,227,3,54,1,0,0,1,0,0,1,0,0,0,0,1
3,4,215,2,8,0,1,0,0,0,0,1,0,0,1,0,0
5,5,218,5,7,0,1,0,0,0,0,0,0,1,0,0,1
4,4,239,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5,1,240,5,10,1,0,0,0,0,1,0,0,1,1,0,0
4,5,174,3,8,0,0,0,0,0,1,0,1,0,0,0,1
2,4,100,4,0,0,0,0,0,1,0,0,0,1,1,0,0
4,4,163,3,8,1,1,0,0,0,0,0,0,1,1,0,0
0,5,227,5,3,0,0,0,1,0,0,0,1,0,0,0,1
5,1,243,3,10,0,0,1,0,0,0,0,1,0,0,0,1
5,1,169,4,4,0,0,0,0,1,0,0,0,1,0,0,1
3,2,185,4,0,0,0,0,0,0,1,0,0,1,1,0,0
3,5,143,2,0,1,0,0,0,1,0,0,0,1,1,0,0
4,5,157,3,0,1,0,0,1,0,0,1,0,0,0,0,1
5,5,275,5,0,0,0,0,0,0,1,0,0,1,1,0,0
0,4,144,10,0,0,0,0,1,0,0,0,1,0,0,1,0
6,2,306,4,0,0,0,1,0,0,0,0,0,1,1,0,0
3,5,250,4,0,1,0,1,0,0,0,0,0,1,1,0,0
0,5,186,0,42,1,0,1,0,0,0,0,0,1,1,0,0
3,1,243,3,0,1,0,0,0,0,1,0,0,1,0,0,1
5,5,224,3,0,1,0,0,1,0,0,0,0,1,0,0,1
4,4,127,4,54,1,0,0,0,0,1,0,0,1,0,1,0
4,5,135,2,22,1,0,0,0,0,1,0,1,0,0,1,0
4,2,209,2,3,0,0,0,0,1,0,0,1,0,0,0,1
7,3,296,4,0,1,1,0,0,0,0,0,0,1,0,0,1
0,2,188,3,0,0,0,1,0,0,0,0,1,0,0,0,1
0,4,166,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3,3,203,3,0,1,0,0,0,1,0,1,0,0,0,0,1
5,2,196,3,0,0,0,0,0,0,1,0,0,1,0,0,1
5,3,284,5,0,1,0,0,0,0,1,0,0,1,0,0,1
4,3,211,3,12,1,0,0,0,0,1,0,0,1,0,1,0
3,3,307,5,0,1,1,0,0,0,0,0,0,1,1,0,0
0,2,150,3,48,1,1,0,0,0,0,1,0,0,1,0,0
0,1,220,2,40,1,0,1,0,0,0,0,1,0,0,1,0
0,2,182,4,0,0,0,0,1,0,0,0,0,1,0,0,1
5,4,234,2,61,1,0,0,0,1,0,0,0,1,0,1,0
5,5,238,6,0,0,0,0,0,0,1,0,0,1,1,0,0
5,4,228,5,0,0,0,0,0,0,1,0,0,1,1,0,0
5,1,258,3,3,0,0,0,1,0,0,0,1,0,0,1,0
3,5,126,2,63,1,0,0,0,1,0,0,0,1,1,0,0
7,3,250,0,4,1,0,0,0,0,1,0,0,1,0,0,1
3,2,144,3,9,1,0,0,0,0,1,0,0,1,0,1,0
3,3,189,3,0,1,0,0,0,1,0,0,1,0,0,1,0
3,4,267,3,55,1,1,0,0,0,0,0,0,1,1,0,0
4,5,219,2,21,1,0,0,0,1,0,1,0,0,0,0,1
4,2,161,4,0,1,1,0,0,0,0,0,0,1,1,0,0
2,4,255,7,0,0,0,1,0,0,0,0,0,1,1,0,0
3,3,167,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,1,275,2,5,1,0,0,0,0,1,0,0,1,1,0,0
4,5,228,5,0,1,0,1,0,0,0,0,0,1,1,0,0
0,1,187,3,2,1,1,0,0,0,0,0,0,1,0,0,1
3,2,251,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,2,140,4,58,1,0,1,0,0,0,0,0,1,0,1,0
4,2,190,0,5,1,0,0,0,1,0,0,0,1,0,1,0
5,5,140,3,7,1,0,0,0,1,0,0,0,1,0,1,0
7,2,264,4,0,0,0,0,1,0,0,0,1,0,0,0,1
4,3,198,2,0,1,0,0,1,0,0,0,0,1,1,0,0
5,5,167,3,0,1,0,0,0,0,1,0,0,1,1,0,0
4,3,129,6,5,0,0,0,0,0,1,0,0,1,0,0,1
3,3,231,3,0,1,0,0,0,1,0,0,0,1,0,0,1
3,2,204,2,0,1,1,0,0,0,0,0,0,1,1,0,0
6,4,285,4,9,0,0,1,0,0,0,0,1,0,0,0,1
3,5,151,2,3,0,0,0,0,0,1,0,0,1,1,0,0
4,3,202,0,7,1,0,0,0,1,0,1,0,0,1,0,0
4,1,236,3,4,0,0,0,1,0,0,0,0,1,1,0,0
3,3,188,5,0,0,0,0,0,1,0,0,1,0,1,0,0
2,1,198,2,8,0,0,1,0,0,0,0,0,1,1,0,0
4,2,229,2,9,0,0,0,0,0,1,0,0,1,1,0,0
4,5,251,5,7,0,0,0,0,1,0,0,0,1,0,0,1
6,2,284,4,0,1,0,0,1,0,0,1,0,0,1,0,0
4,3,268,3,23,1,0,0,0,0,1,0,1,0,0,0,1
6,4,268,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,156,3,0,1,0,0,0,0,1,0,0,1,0,0,1
6,5,258,4,5,1,0,1,0,0,0,0,0,1,1,0,0
3,2,178,2,0,0,0,0,1,0,0,0,0,1,0,0,1
4,2,198,2,0,1,0,0,0,0,1,0,0,1,1,0,0
0,4,136,3,35,1,0,0,0,0,1,0,0,1,0,1,0
0,1,212,2,0,0,0,1,0,0,0,0,0,1,0,1,0
4,2,209,4,10,1,1,0,0,0,0,0,0,1,1,0,0
0,4,199,5,0,1,0,1,0,0,0,0,1,0,0,0,1
4,1,178,8,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,148,2,34,1,0,0,0,0,1,0,1,0,0,0,1
5,1,201,3,0,1,1,0,0,0,0,0,0,1,0,0,1
5,2,251,0,9,1,0,0,0,0,1,0,1,0,1,0,0
0,1,193,2,0,1,0,0,0,0,1,0,0,1,0,1,0
5,5,263,8,9,1,0,0,0,0,1,0,0,1,0,0,1
4,4,251,3,0,1,0,0,0,1,0,0,0,1,0,0,1
4,5,217,4,37,1,0,0,0,0,1,0,0,1,0,0,1
0,3,145,3,8,0,0,0,0,1,0,0,0,1,0,0,1
5,2,158,3,16,1,1,0,0,0,0,0,0,1,0,0,1
5,5,240,5,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,245,5,7,0,0,0,0,0,1,1,0,0,1,0,0
0,5,247,3,1,0,0,1,0,0,0,0,0,1,1,0,0
3,3,224,3,5,1,0,0,0,0,1,0,0,1,0,0,1
3,5,139,0,7,0,0,1,0,0,0,0,1,0,0,0,1
3,4,238,2,0,1,0,0,0,0,1,1,0,0,1,0,0
3,1,246,2,9,0,0,0,0,1,0,0,0,1,1,0,0
4,3,186,3,0,1,0,0,0,0,1,0,1,0,1,0,0
6,1,250,4,0,0,0,0,0,0,1,0,0,1,1,0,0
3,4,224,3,10,1,0,0,0,0,1,1,0,0,1,0,0
4,4,261,3,9,0,0,0,0,0,1,0,0,1,0,1,0
5,4,236,3,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,231,0,60,1,0,0,0,1,0,0,0,1,0,0,1
5,2,194,4,0,1,1,0,0,0,0,0,0,1,1,0,0
3,3,202,3,8,1,0,0,0,0,1,0,0,1,0,0,1
4,4,224,10,0,0,0,1,0,0,0,0,0,1,0,0,1
2,4,176,3,1,0,0,0,0,1,0,0,0,1,1,0,0
3,3,260,2,0,0,0,0,0,0,1,0,0,1,1,0,0
4,2,271,3,0,1,0,0,1,0,0,0,0,1,1,0,0
5,4,263,4,0,0,0,0,1,0,0,0,0,1,1,0,0
0,1,179,3,62,1,1,0,0,0,0,0,1,0,1,0,0
0,3,251,3,0,1,0,0,0,1,0,0,0,1,0,1,0
4,4,158,3,0,1,0,1,0,0,0,0,1,0,1,0,0
3,1,143,4,0,0,0,0,1,0,0,1,0,0,1,0,0
3,3,203,3,8,0,0,1,0,0,0,0,0,1,0,0,1
4,2,177,6,0,1,0,0,1,0,0,0,0,1,1,0,0
3,5,245,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3,5,186,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,1,145,6,0,1,0,1,0,0,0,0,0,1,1,0,0
0,2,274,2,0,1,0,0,1,0,0,0,0,1,1,0,0
3,4,252,2,9,0,0,0,1,0,0,0,0,1,0,1,0
0,5,243,5,0,0,0,0,0,0,1,0,0,1,0,0,1
3,4,138,6,0,1,0,1,0,0,0,0,0,1,0,0,1
6,2,267,4,0,0,0,0,0,1,0,0,0,1,1,0,0
5,3,165,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3,5,139,3,0,1,0,0,0,0,1,0,1,0,1,0,0
0,2,164,4,6,0,0,0,0,0,1,0,0,1,1,0,0
3,2,195,2,0,1,0,0,0,0,1,0,0,1,0,0,1
5,1,267,5,4,0,1,0,0,0,0,1,0,0,1,0,0
6,5,130,6,60,1,0,0,0,0,1,0,1,0,1,0,0
5,4,240,4,0,1,0,0,0,0,1,0,0,1,0,0,1
5,2,262,5,0,0,0,0,0,1,0,1,0,0,1,0,0
2,3,185,3,0,0,0,0,0,0,1,0,0,1,0,0,1
4,1,216,0,9,1,0,0,0,1,0,0,0,1,1,0,0
5,1,271,4,0,1,0,0,0,1,0,1,0,0,1,0,0
0,2,138,10,0,1,0,0,0,1,0,0,0,1,1,0,0
5,4,186,2,0,0,0,0,1,0,0,0,0,1,1,0,0
4,1,261,4,58,1,0,0,0,1,0,0,0,1,1,0,0
5,2,121,5,4,0,1,0,0,0,0,0,0,1,0,1,0
7,1,269,5,0,0,0,0,0,1,0,0,0,1,0,0,1
3,3,203,3,0,1,0,0,0,0,1,0,0,1,1,0,0
6,4,298,0,9,0,0,0,1,0,0,0,0,1,0,0,1
0,1,164,2,0,1,0,0,0,0,1,1,0,0,1,0,0
3,1,164,3,2,0,0,0,0,0,1,1,0,0,0,0,1
0,5,265,5,0,0,0,1,0,0,0,0,1,0,0,0,1
5,2,159,3,5,0,0,0,1,0,0,1,0,0,1,0,0
5,5,270,3,0,1,0,0,0,0,1,0,0,1,1,0,0
0,5,286,4,0,1,0,1,0,0,0,1,0,0,0,1,0
0,3,183,2,0,1,0,0,1,0,0,0,0,1,1,0,0
4,5,193,3,0,1,0,0,0,0,1,1,0,0,0,0,1
2,3,160,2,0,0,0,0,1,0,0,1,0,0,0,1,0
4,4,224,0,9,1,0,0,0,0,1,0,1,0,0,0,1
4,4,254,3,0,0,1,0,0,0,0,0,0,1,1,0,0
4,2,179,3,30,1,0,0,0,0,1,0,0,1,0,1,0
0,4,158,3,11,1,0,1,0,0,0,0,0,1,0,0,1
3,1,176,2,45,1,0,1,0,0,0,0,0,1,0,0,1
4,5,142,4,6,0,0,0,0,0,1,0,0,1,0,0,1
3,1,227,3,0,1,0,1,0,0,0,0,0,1,1,0,0
3,4,111,5,1,0,0,0,0,0,1,0,0,1,0,0,1
5,3,250,3,0,0,0,0,0,0,1,0,0,1,0,0,1
0,2,162,0,4,0,0,0,0,0,1,0,1,0,1,0,0
0,2,221,3,0,0,1,0,0,0,0,0,0,1,1,0,0
0,5,266,2,7,1,0,0,0,0,1,0,0,1,0,0,1
4,5,161,2,0,1,0,1,0,0,0,0,0,1,0,0,1
4,4,182,3,0,0,0,0,0,1,0,0,0,1,0,1,0
3,1,248,3,0,0,1,0,0,0,0,0,0,1,0,0,1
5,4,180,2,0,0,0,0,0,1,0,0,0,1,1,0,0
3,1,140,3,0,1,0,0,1,0,0,0,0,1,0,0,1
0,5,268,0,10,0,0,0,0,0,1,0,0,1,1,0,0
5,2,246,0,0,1,0,1,0,0,0,0,0,1,1,0,0
5,1,195,3,0,1,0,0,1,0,0,0,0,1,1,0,0
0,5,184,2,3,0,0,0,0,1,0,0,0,1,0,1,0
4,1,240,4,6,0,0,1,0,0,0,1,0,0,1,0,0
0,2,265,5,8,0,0,1,0,0,0,0,0,1,1,0,0
0,1,230,3,0,1,0,0,0,1,0,0,0,1,0,0,1
4,2,274,5,0,0,0,1,0,0,0,0,1,0,1,0,0
5,5,262,5,2,0,0,0,1,0,0,0,0,1,1,0,0
3,4,232,3,6,0,0,0,0,1,0,0,0,1,1,0,0
0,1,265,6,0,1,0,1,0,0,0,0,0,1,1,0,0
4,1,257,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,1,240,2,0,1,0,0,0,1,0,0,0,1,1,0,0
3,4,255,3,10,1,0,0,1,0,0,0,0,1,0,0,1
5,5,216,4,0,1,0,0,0,0,1,0,0,1,0,0,1
5,2,221,6,0,1,1,0,0,0,0,0,1,0,0,0,1
0,1,162,3,0,1,0,0,1,0,0,0,0,1,0,0,1
3,3,158,3,0,1,0,0,0,0,1,0,0,1,1,0,0
6,1,160,5,8,0,0,0,0,0,1,0,0,1,0,0,1
3,5,135,3,0,1,1,0,0,0,0,0,0,1,1,0,0
5,3,187,3,0,0,1,0,0,0,0,1,0,0,1,0,0
3,5,139,2,64,1,1,0,0,0,0,0,0,1,0,0,1
5,3,223,5,4,0,0,0,0,0,1,0,0,1,0,0,1
5,3,205,4,9,0,0,1,0,0,0,0,0,1,1,0,0
4,3,296,2,9,1,1,0,0,0,0,0,0,1,0,0,1
0,2,212,3,0,1,0,0,0,0,1,0,0,1,0,0,1
4,5,240,5,0,0,0,0,1,0,0,0,0,1,0,0,1
4,3,175,4,0,1,0,0,0,0,1,0,0,1,0,0,1
0,5,284,4,8,1,0,0,0,0,1,0,0,1,0,0,1
4,2,237,3,0,0,0,0,1,0,0,0,0,1,1,0,0
0,1,139,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4,4,196,5,6,0,0,0,0,0,1,1,0,0,1,0,0
4,5,253,2,36,1,0,0,0,0,1,1,0,0,1,0,0
5,2,271,3,32,1,0,0,0,0,1,1,0,0,0,0,1
0,4,266,3,0,1,0,0,1,0,0,0,1,0,0,0,1
4,2,181,3,4,0,0,0,0,0,1,0,0,1,0,0,1
5,1,245,0,9,0,0,0,1,0,0,0,0,1,0,0,1
5,3,236,0,7,1,1,0,0,0,0,0,1,0,0,0,1
5,4,189,2,4,1,0,0,0,1,0,0,1,0,1,0,0
3,1,250,3,6,0,0,0,0,0,1,0,0,1,0,0,1
4,5,255,4,14,1,1,0,0,0,0,0,0,1,1,0,0
0,1,152,3,0,0,0,0,1,0,0,0,0,1,0,0,1
4,3,170,4,0,0,1,0,0,0,0,0,0,1,0,0,1
3,5,226,2,2,1,0,0,1,0,0,0,0,1,0,0,1
5,4,154,2,10,0,1,0,0,0,0,1,0,0,0,0,1
0,3,149,3,0,1,0,1,0,0,0,1,0,0,0,0,1
5,2,245,2,0,1,0,0,0,0,1,0,0,1,1,0,0
0,4,153,5,0,0,0,0,0,0,1,0,0,1,0,0,1
6,3,272,4,0,1,0,0,0,0,1,0,0,1,1,0,0
7,5,192,3,0,1,1,0,0,0,0,0,0,1,1,0,0
0,4,238,0,5,1,1,0,0,0,0,1,0,0,0,1,0
6,1,286,4,3,1,0,1,0,0,0,0,1,0,1,0,0
4,1,252,3,4,1,0,0,0,0,1,0,1,0,1,0,0
0,2,157,3,48,1,0,0,0,0,1,0,0,1,1,0,0
0,4,183,2,0,1,0,0,0,1,0,1,0,0,1,0,0
3,2,260,3,9,1,0,0,0,0,1,0,0,1,1,0,0
4,1,263,5,0,1,0,0,0,1,0,0,0,1,1,0,0
0,5,151,3,31,1,0,1,0,0,0,0,0,1,0,1,0
4,2,262,3,0,0,0,0,1,0,0,0,1,0,1,0,0
4,2,252,0,4,1,0,0,0,0,1,0,0,1,0,1,0
3,3,160,3,0,1,0,0,1,0,0,0,0,1,0,0,1
4,4,261,2,0,1,0,0,0,0,1,0,0,1,0,0,1
0,4,122,2,0,1,0,0,0,0,1,0,0,1,1,0,0
0,5,286,4,3,1,0,0,0,0,1,0,0,1,0,0,1
