Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
C,Flight,6.0,2,148,4.0,low,,1511,1
A,Ship,3.0,2,174,,low,3.0,4132,0
C,Ship,4.0,3,187,2.0,low,,3665,1
A,Ship,,2,156,3.0,low,,5923,0
F,Ship,3.0,4,270,2.0,low,39.0,3690,1
F,Road,3.0,3,236,2.0,medium,58.0,3360,1
A,Ship,3.0,3,141,2.0,medium,48.0,1758,1
F,Ship,4.0,3,197,4.0,medium,,3617,1
F,Ship,4.0,4,227,2.0,low,,4916,0
F,Ship,5.0,3,186,2.0,medium,,2259,1
B,Flight,,1,233,2.0,low,9.0,4799,1
D,Ship,4.0,3,246,3.0,low,,4384,0
B,Ship,5.0,4,182,5.0,medium,,3398,1
F,Ship,3.0,3,168,2.0,low,,5097,1
F,?,4.0,3,264,5.0,low,,1541,0
A,Ship,,4,209,5.0,low,53.0,3169,1
F,Flight,7.0,5,308,,medium,,1154,0
A,Ship,4.0,4,134,5.0,medium,,5865,1
A,Road,6.0,3,236,3.0,medium,,2639,1
B,Road,,1,147,2.0,low,,4600,1
F,Road,4.0,4,256,3.0,low,,4398,0
D,Ship,7.0,5,292,5.0,low,5.0,1932,1
F,Road,3.0,2,160,2.0,high,4.0,4376,0
F,Ship,3.0,5,257,2.0,medium,56.0,3711,1
F,?,5.0,3,232,7.0,medium,,5285,1
F,Ship,,1,272,4.0,medium,10.0,1534,1
A,Flight,,5,183,3.0,medium,44.0,3158,1
A,Ship,3.0,3,209,2.0,medium,,5098,1
F,Ship,3.0,3,109,,medium,18.0,1661,1
A,Ship,4.0,3,167,2.0,medium,2.0,5544,0
D,Flight,,1,265,2.0,low,10.0,5418,1
C,Road,3.0,2,144,5.0,medium,43.0,1027,1
C,Ship,4.0,2,195,2.0,medium,10.0,4640,0
C,Ship,4.0,4,272,2.0,low,,4826,1
F,Ship,,4,283,,low,,1512,0
F,Flight,5.0,3,202,6.0,low,,2936,1
F,Flight,4.0,2,270,3.0,medium,4.0,5566,0
F,Ship,,3,271,,low,8.0,4444,1
D,Ship,4.0,1,272,2.0,low,27.0,2030,1
F,Ship,2.0,3,192,3.0,medium,,5787,1
F,Ship,5.0,3,265,2.0,low,,4641,1
B,Road,3.0,4,149,2.0,medium,,1080,1
F,Ship,,4,143,8.0,medium,,1345,1
C,Road,3.0,1,209,3.0,low,,3181,1
F,Flight,3.0,1,153,2.0,medium,,?,1
D,Ship,,4,252,2.0,low,,4630,1
A,Ship,,1,143,3.0,medium,,1197,1
D,Road,4.0,4,186,2.0,low,1.0,4519,0
D,Ship,,1,252,3.0,low,,2800,1
A,Ship,3.0,4,273,2.0,medium,2.0,4219,1
D,Ship,3.0,3,267,2.0,low,18.0,2435,1
A,Flight,,5,137,,medium,,4814,0
A,Flight,4.0,3,255,6.0,low,3.0,4278,1
C,Ship,3.0,2,243,4.0,medium,4.0,4410,1
A,Ship,4.0,3,214,2.0,medium,6.0,4345,0
D,Ship,,5,252,2.0,high,,?,1
D,Flight,6.0,3,191,6.0,medium,2.0,4471,0
D,Ship,,5,132,4.0,medium,,1715,1
A,Ship,4.0,5,233,2.0,medium,10.0,5865,1
B,Ship,3.0,3,202,4.0,medium,10.0,5137,1
A,Ship,3.0,4,155,4.0,low,,1885,1
C,Flight,3.0,1,157,2.0,medium,7.0,?,0
A,Ship,4.0,2,257,,low,,5549,1
B,Ship,3.0,2,247,2.0,low,,4677,0
F,Road,3.0,2,217,2.0,high,19.0,2992,1
B,Flight,4.0,5,154,2.0,low,49.0,1532,1
F,?,3.0,5,208,3.0,low,,4803,0
C,Flight,,3,251,3.0,low,2.0,3351,1
A,Ship,,4,286,,medium,1.0,1570,0
C,Ship,2.0,3,129,5.0,medium,,5444,1
D,?,,5,271,4.0,medium,9.0,5057,0
B,Road,,2,157,2.0,low,,5228,0
D,?,,3,175,2.0,medium,,4961,1
C,Ship,6.0,5,206,6.0,low,,4014,1
C,Ship,,2,230,2.0,medium,,4483,0
C,Flight,4.0,1,227,3.0,medium,54.0,3043,1
A,Flight,3.0,4,215,2.0,low,8.0,5683,0
A,Ship,5.0,5,218,5.0,medium,7.0,1692,0
A,Ship,4.0,4,239,,low,,4756,0
F,Ship,5.0,1,240,5.0,low,10.0,1373,1
F,Road,4.0,5,174,3.0,medium,8.0,5576,0
D,?,2.0,4,100,4.0,low,,5398,0
A,Ship,4.0,4,163,3.0,low,8.0,4921,1
C,Road,,5,227,5.0,medium,3.0,1687,0
B,Road,5.0,1,243,3.0,medium,10.0,4037,0
D,Ship,5.0,1,169,4.0,medium,4.0,4541,0
F,Ship,3.0,2,185,4.0,low,,5854,0
D,Ship,3.0,5,143,2.0,low,,1422,1
C,Flight,4.0,5,157,3.0,medium,,5898,1
F,Ship,5.0,5,275,5.0,low,,1145,0
C,Road,,4,144,10.0,high,,4440,0
B,Ship,6.0,2,306,4.0,low,,1123,0
B,Ship,3.0,5,250,4.0,low,,3464,1
B,Ship,,5,186,,low,42.0,3521,1
F,Ship,3.0,1,243,3.0,medium,,5827,1
C,Ship,5.0,5,224,3.0,medium,,2298,1
F,Ship,4.0,4,127,4.0,high,54.0,1239,1
F,Road,4.0,5,135,2.0,high,22.0,1195,1
D,Road,4.0,2,209,2.0,medium,3.0,5607,0
A,Ship,7.0,3,296,4.0,medium,,1826,1
B,Road,,2,188,3.0,medium,,5709,0
C,Ship,,4,166,,medium,,4369,1
D,Flight,3.0,3,203,3.0,medium,,3261,1
F,?,5.0,2,196,3.0,medium,,4257,0
F,Ship,5.0,3,284,5.0,medium,,5343,1
F,Ship,4.0,3,211,3.0,high,12.0,3922,1
A,Ship,3.0,3,307,5.0,low,,1578,1
B,Ship,5.0,1,234,,low,,?,1
A,Flight,,2,150,3.0,low,48.0,1193,1
B,Road,,1,220,2.0,high,40.0,3773,1
C,Ship,,2,182,4.0,medium,,5159,0
D,Ship,5.0,4,234,2.0,high,61.0,3084,1
F,Ship,5.0,5,238,6.0,low,,1351,0
F,Ship,5.0,4,228,5.0,low,,1044,0
C,Road,5.0,1,258,3.0,high,3.0,4908,0
F,Ship,,4,304,4.0,low,,?,0
D,Ship,3.0,5,126,2.0,low,63.0,1141,1
F,Ship,7.0,3,250,,medium,4.0,1163,1
F,?,3.0,2,144,3.0,high,9.0,4428,1
D,Road,3.0,3,189,3.0,high,,4278,1
A,Ship,3.0,4,267,3.0,low,55.0,2923,1
D,Flight,4.0,5,219,2.0,medium,21.0,3830,1
A,Ship,4.0,2,161,4.0,low,,4713,1
B,Ship,2.0,4,255,7.0,low,,5875,0
B,Road,3.0,3,167,,low,,4420,0
F,Ship,,1,275,2.0,low,5.0,4163,1
B,Ship,4.0,5,228,5.0,low,,1373,1
A,Ship,,1,187,3.0,medium,2.0,5154,1
F,Ship,3.0,2,251,,low,,3443,1
B,Ship,,2,140,4.0,high,58.0,1175,1
D,Ship,4.0,2,190,,high,5.0,4139,1
D,Ship,5.0,5,140,3.0,high,7.0,4799,1
C,Road,7.0,2,264,4.0,medium,,1688,0
C,Ship,4.0,3,198,2.0,low,,5724,1
F,Ship,5.0,5,167,3.0,low,,1564,1
F,Ship,4.0,3,129,6.0,medium,5.0,5626,0
D,Ship,3.0,3,231,3.0,medium,,4623,1
A,Ship,3.0,2,204,2.0,low,,5033,1
F,Ship,3.0,4,172,3.0,low,,?,0
B,Road,6.0,4,285,4.0,medium,9.0,1180,0
F,Ship,3.0,5,151,2.0,low,3.0,5039,0
D,Flight,4.0,3,202,,low,7.0,5678,1
C,Ship,4.0,1,236,3.0,low,4.0,4248,0
D,Road,3.0,3,188,5.0,low,,5713,0
B,Ship,2.0,1,198,2.0,low,8.0,4323,0
F,?,4.0,2,229,2.0,low,9.0,5026,0
D,Ship,4.0,5,251,5.0,medium,7.0,1381,0
F,Flight,3.0,3,246,3.0,low,,?,1
C,Flight,6.0,2,284,4.0,low,,1181,1
F,Road,4.0,3,268,3.0,medium,23.0,2996,1
F,Ship,6.0,4,268,,medium,,1586,0
F,Ship,,3,156,3.0,medium,,1218,1
A,Road,4.0,1,150,4.0,high,,?,1
B,Ship,6.0,5,258,4.0,low,5.0,1966,1
C,Ship,3.0,2,178,2.0,medium,,4122,0
F,Ship,4.0,2,198,2.0,low,,3368,1
F,Ship,,4,136,3.0,high,35.0,1234,1
B,Ship,,1,212,2.0,high,,4128,0
A,Ship,4.0,2,209,4.0,low,10.0,3370,1
B,Road,,4,199,5.0,medium,,4417,1
F,Ship,4.0,1,178,8.0,medium,,4872,0
F,Road,,1,148,2.0,medium,34.0,1053,1
A,Ship,5.0,1,201,3.0,medium,,2488,1
F,Ship,,5,140,3.0,low,,?,1
F,Road,5.0,2,251,,low,9.0,4298,1
F,Ship,,1,193,2.0,high,,3510,1
F,Ship,5.0,5,263,8.0,medium,9.0,2236,1
D,Ship,4.0,4,251,3.0,medium,,5350,1
F,Ship,4.0,5,217,4.0,medium,37.0,2128,1
D,Ship,,3,145,3.0,medium,8.0,4522,0
F,Ship,5.0,3,187,3.0,low,3.0,?,0
F,Road,4.0,3,250,6.0,?,,4246,0
A,Ship,5.0,2,158,3.0,medium,16.0,1499,1
B,Road,5.0,5,240,5.0,medium,,1255,0
F,Flight,,1,245,5.0,low,7.0,1092,0
B,Ship,,5,247,3.0,low,1.0,5226,0
F,Ship,3.0,3,224,3.0,medium,5.0,4214,1
B,Road,3.0,5,139,,medium,7.0,5536,0
F,Flight,3.0,4,238,2.0,low,,4349,1
D,Ship,3.0,1,246,2.0,low,9.0,4947,0
F,Road,4.0,3,186,3.0,low,,5156,1
F,Ship,6.0,1,250,4.0,low,,1018,0
F,Flight,3.0,4,224,3.0,low,10.0,4806,1
F,Ship,4.0,4,261,3.0,high,9.0,5515,0
A,Flight,5.0,4,236,3.0,medium,1.0,5711,0
D,?,,1,231,,medium,60.0,3755,1
A,?,5.0,2,194,4.0,low,,5650,1
F,Ship,3.0,3,202,3.0,medium,8.0,5486,1
B,Ship,4.0,4,224,10.0,medium,,4149,0
D,Ship,2.0,4,176,3.0,low,1.0,4509,0
F,Ship,3.0,3,260,2.0,low,,5044,0
C,Ship,4.0,2,271,3.0,low,,2693,1
C,Ship,5.0,4,263,4.0,low,,1625,0
A,Road,,1,179,3.0,low,62.0,1945,1
F,Ship,3.0,1,270,3.0,medium,,?,1
D,Road,,5,225,,medium,5.0,?,0
D,Ship,,3,251,3.0,high,,5986,1
C,Ship,5.0,3,200,8.0,low,9.0,?,1
B,Road,4.0,4,158,3.0,low,,1507,1
C,Flight,3.0,1,143,4.0,low,,5474,0
B,Ship,3.0,3,203,3.0,medium,8.0,5929,0
C,Ship,4.0,2,177,6.0,low,,4392,1
F,Ship,3.0,5,245,,low,,5600,0
B,Ship,3.0,5,186,,medium,,4764,0
B,Ship,4.0,1,145,6.0,low,,1673,1
C,Ship,,2,274,2.0,low,,3013,1
C,Ship,3.0,4,252,2.0,high,9.0,4278,0
F,Ship,,5,243,5.0,medium,,1817,0
B,?,3.0,4,138,6.0,medium,,1853,1
D,Ship,6.0,2,267,4.0,low,,1580,0
F,Flight,5.0,3,165,,medium,,1429,1
F,Road,3.0,5,139,3.0,low,,4060,1
D,Ship,4.0,5,200,,?,1.0,4885,0
F,Ship,,2,164,4.0,low,6.0,5264,0
F,?,3.0,2,195,2.0,medium,,5779,1
A,Flight,5.0,1,267,5.0,low,4.0,1097,0
F,Road,6.0,5,130,6.0,low,60.0,1971,1
F,Ship,5.0,4,240,4.0,medium,,4552,1
D,Flight,5.0,2,262,5.0,low,,1751,0
C,Ship,2.0,5,264,3.0,medium,3.0,?,1
F,Ship,2.0,3,185,3.0,medium,,4246,0
D,?,4.0,1,216,,low,9.0,1678,1
D,Flight,5.0,1,271,4.0,low,,4610,1
D,Ship,,2,138,10.0,low,,5721,1
F,Ship,2.0,3,260,2.0,low,,?,0
A,Flight,3.0,4,150,3.0,low,11.0,?,1
C,?,5.0,4,186,2.0,low,,4213,0
D,Ship,4.0,1,261,4.0,low,58.0,3427,1
A,Ship,5.0,2,121,5.0,high,4.0,5833,0
A,Flight,4.0,3,185,10.0,high,,?,1
D,?,7.0,1,269,5.0,medium,,1402,0
F,?,3.0,3,203,3.0,low,,3114,1
C,Ship,6.0,4,298,,medium,9.0,1629,0
F,Flight,,1,164,2.0,low,,1532,1
F,Flight,3.0,1,164,3.0,medium,2.0,5488,0
B,Road,,5,265,5.0,medium,,1867,0
C,Flight,5.0,2,159,3.0,low,5.0,4930,0
F,Ship,5.0,5,270,3.0,low,,5807,1
B,Flight,,5,286,4.0,high,,1071,1
C,Ship,,3,183,2.0,low,,3709,1
F,Flight,4.0,5,193,3.0,medium,,2267,1
C,Flight,2.0,3,160,2.0,high,,4409,0
F,Road,4.0,4,224,,medium,9.0,2952,1
A,Ship,4.0,4,254,3.0,low,,5637,0
F,Ship,4.0,2,179,3.0,high,30.0,1076,1
B,Ship,,4,158,3.0,medium,11.0,1224,1
B,Ship,3.0,1,176,2.0,medium,45.0,1470,1
F,Ship,4.0,5,142,4.0,medium,6.0,5027,0
B,Ship,3.0,1,227,3.0,low,,4305,1
F,Ship,3.0,4,111,5.0,medium,1.0,4102,0
F,?,5.0,3,250,3.0,medium,,4343,0
F,Road,,2,162,,low,4.0,4094,0
F,Road,4.0,5,129,5.0,medium,,?,1
A,?,,2,221,3.0,low,,5632,0
F,Ship,,5,266,2.0,medium,7.0,5712,1
B,Ship,4.0,5,161,2.0,medium,,1457,1
D,Ship,4.0,4,182,3.0,high,,5197,0
A,Ship,3.0,1,248,3.0,medium,,5588,0
D,Ship,5.0,4,180,2.0,low,,5208,0
C,Ship,3.0,1,140,3.0,medium,,1291,1
B,Ship,,3,191,3.0,low,5.0,?,1
F,Ship,,5,268,,low,10.0,1170,0
B,Ship,5.0,2,246,,low,,4054,1
C,Ship,5.0,1,195,3.0,low,,3690,1
D,Ship,,5,184,2.0,high,3.0,4883,0
B,Flight,4.0,1,240,4.0,low,6.0,4811,0
B,Ship,,2,265,5.0,low,8.0,1555,0
D,Ship,,1,230,3.0,medium,,2225,1
F,Ship,4.0,1,273,6.0,medium,,?,0
B,Road,4.0,2,274,5.0,low,,1246,0
C,Ship,5.0,5,262,5.0,low,2.0,1304,0
D,Ship,3.0,4,232,3.0,low,6.0,4050,0
B,Ship,,1,265,6.0,low,,1753,1
C,Ship,4.0,1,257,,low,,5875,1
D,?,,1,240,2.0,low,,1144,1
C,Ship,3.0,4,255,3.0,medium,10.0,5291,1
F,Ship,5.0,5,216,4.0,medium,,4092,1
F,Ship,4.0,2,197,3.0,low,,?,0
A,Road,5.0,2,221,6.0,medium,,1781,1
C,Ship,,1,162,3.0,medium,,4343,1
F,Ship,3.0,3,158,3.0,low,,1878,1
F,Ship,6.0,1,160,5.0,medium,8.0,5982,0
A,Ship,3.0,5,135,3.0,low,,1772,1
A,Flight,5.0,3,187,3.0,low,,5967,0
A,?,3.0,5,139,2.0,medium,64.0,1857,1
F,Ship,5.0,3,223,5.0,medium,4.0,1817,0
B,Ship,5.0,3,205,4.0,low,9.0,4277,0
A,Ship,4.0,3,296,2.0,medium,9.0,1523,1
F,Ship,,2,212,3.0,medium,,2521,1
C,Ship,4.0,5,240,5.0,medium,,4314,0
F,?,4.0,3,175,4.0,medium,,5177,1
F,Ship,,5,284,4.0,medium,8.0,5346,1
C,Ship,4.0,2,237,3.0,low,,5277,0
C,Ship,,1,139,,medium,,4534,0
F,Flight,4.0,4,196,5.0,low,6.0,4258,0
F,Flight,4.0,5,253,2.0,low,36.0,3389,1
F,Flight,5.0,2,271,3.0,medium,32.0,3785,1
C,Road,,4,266,3.0,medium,,5413,1
F,Ship,4.0,2,181,3.0,medium,4.0,5717,0
C,Ship,5.0,1,245,,medium,9.0,5690,0
A,Road,5.0,3,236,,medium,7.0,3589,1
D,Road,5.0,4,189,2.0,low,4.0,5575,1
F,Ship,3.0,1,250,3.0,medium,6.0,5832,0
F,?,2.0,2,177,5.0,?,36.0,1249,1
A,Ship,4.0,5,255,4.0,low,14.0,3099,1
C,Ship,,1,152,3.0,medium,,4735,0
A,Ship,4.0,3,170,4.0,medium,,4375,0
C,Ship,3.0,5,226,2.0,medium,2.0,1043,1
C,Road,4.0,2,254,4.0,low,,?,1
A,Flight,5.0,4,154,2.0,medium,10.0,5670,0
B,Flight,,3,149,3.0,medium,,1990,1
F,Ship,5.0,2,245,2.0,low,,5366,1
F,Ship,,4,153,5.0,medium,,5818,0
F,Ship,6.0,3,272,4.0,low,,1355,1
A,Ship,7.0,5,192,3.0,low,,1550,1
A,Flight,,4,238,,high,5.0,5907,1
B,Road,6.0,1,286,4.0,low,3.0,1747,1
F,Road,4.0,1,252,3.0,low,4.0,5119,1
F,Ship,,2,157,3.0,low,48.0,1393,1
D,Flight,,4,183,2.0,low,,4261,1
F,Ship,3.0,2,260,3.0,low,9.0,4591,1
D,Ship,4.0,1,263,5.0,low,,1605,1
B,?,,5,151,3.0,high,31.0,1365,1
C,Road,4.0,2,262,3.0,low,,4941,0
F,Ship,4.0,2,252,,high,4.0,5233,1
C,Ship,3.0,3,160,3.0,medium,,1228,1
F,?,4.0,4,261,2.0,medium,,5306,1
F,Ship,,4,122,2.0,low,,1213,1
F,Ship,,5,286,4.0,medium,3.0,1773,1
B,Ship,4.0,5,136,3.0,medium,7.0,4817,1
F,Road,,4,143,3.0,low,1.0,4392,1
F,Ship,4.0,5,226,5.0,?,5.0,4833,0
B,Flight,4.0,1,171,2.0,low,3.0,4271,0
F,Ship,4.0,3,190,2.0,low,,5834,1
F,Ship,3.0,3,211,3.0,medium,,5185,0
A,Ship,4.0,4,173,3.0,high,9.0,5382,1
B,Road,5.0,4,208,8.0,medium,,5155,1
F,Ship,6.0,3,165,5.0,medium,,4871,0
C,Ship,4.0,3,167,3.0,medium,5.0,5791,0
F,Flight,4.0,1,179,3.0,low,,1215,1
F,Ship,4.0,1,166,5.0,low,9.0,4472,0
C,Ship,3.0,2,221,,low,21.0,3686,1
A,Ship,4.0,4,201,2.0,medium,8.0,5790,0
C,Flight,3.0,2,189,2.0,medium,,4617,0
D,Flight,5.0,4,157,3.0,medium,,4199,1
B,Ship,5.0,3,201,2.0,low,,?,1
B,?,2.0,4,248,3.0,low,7.0,4142,0
C,Ship,3.0,4,245,3.0,medium,7.0,5429,0
D,Road,,2,157,2.0,low,58.0,1654,1
B,?,4.0,5,253,3.0,low,,4205,0
F,?,,3,234,6.0,medium,8.0,5003,0
A,Flight,3.0,5,184,3.0,medium,,4969,0
B,Road,3.0,4,157,,medium,,5398,1
B,Road,,4,221,5.0,low,,5059,0
D,Ship,7.0,5,284,4.0,medium,,1148,1
C,Ship,5.0,4,178,6.0,medium,10.0,5197,0
B,Road,4.0,3,207,4.0,low,,5008,1
A,Road,4.0,5,162,3.0,low,31.0,1170,1
F,Ship,4.0,5,268,2.0,medium,46.0,3076,1
C,Ship,3.0,2,268,4.0,low,,4415,0
B,Flight,6.0,3,218,3.0,low,,4594,0
D,Ship,4.0,2,141,2.0,low,8.0,1495,1
F,Flight,5.0,4,220,2.0,medium,8.0,5073,0
C,Road,,1,273,4.0,low,,2611,1
F,Road,4.0,4,236,7.0,medium,62.0,2280,1
C,Flight,,3,217,2.0,low,4.0,5588,0
F,Ship,5.0,1,201,3.0,medium,19.0,2696,1
B,Ship,3.0,5,273,10.0,medium,5.0,4608,0
D,Ship,2.0,5,277,,medium,6.0,1032,0
F,Road,,5,158,,medium,,5559,1
C,Ship,,1,187,4.0,medium,,3621,1
B,Road,4.0,5,213,3.0,low,7.0,4490,0
F,Ship,4.0,4,197,7.0,medium,,?,1
C,Ship,6.0,3,141,3.0,low,7.0,5222,1
F,Ship,,1,261,4.0,high,,4852,0
B,Ship,4.0,3,175,3.0,low,,5208,0
A,Road,3.0,5,242,3.0,medium,3.0,2268,1
A,Ship,6.0,3,271,4.0,medium,,1733,0
A,Ship,3.0,4,196,4.0,low,,5031,0
B,Flight,4.0,3,153,3.0,low,5.0,5743,1
C,Ship,,2,212,,?,3.0,5427,1
D,Flight,6.0,4,258,4.0,low,,1051,1
C,Ship,5.0,4,236,5.0,medium,,1017,0
A,Ship,4.0,2,249,2.0,medium,7.0,5876,1
F,Ship,3.0,4,209,3.0,low,37.0,2215,1
D,Ship,3.0,5,199,3.0,medium,62.0,3259,1
F,Ship,5.0,1,144,2.0,low,20.0,1082,1
B,Ship,5.0,3,188,2.0,low,6.0,4840,0
D,Ship,3.0,2,160,,medium,6.0,4808,1
F,Flight,5.0,2,252,5.0,low,10.0,1568,0
F,Road,3.0,5,256,2.0,medium,,5750,0
A,Flight,3.0,3,178,4.0,high,,4154,1
C,Ship,7.0,5,265,4.0,low,1.0,1601,0
C,Flight,,4,268,,low,,1793,0
D,Ship,,3,180,2.0,medium,,5546,1
A,Ship,5.0,1,230,4.0,medium,4.0,5363,0
F,Flight,5.0,2,160,3.0,high,,5834,0
F,Ship,5.0,2,201,3.0,low,2.0,5132,1
A,Ship,5.0,5,231,2.0,medium,6.0,5862,0
F,Flight,4.0,4,255,6.0,low,,1322,0
F,Ship,3.0,3,185,3.0,low,,5995,1
D,Ship,5.0,1,275,4.0,medium,,?,0
A,?,6.0,3,210,4.0,medium,9.0,5440,0
B,Flight,3.0,1,203,2.0,low,2.0,4647,1
B,Flight,2.0,5,151,3.0,medium,9.0,4767,1
A,Ship,5.0,2,168,2.0,low,6.0,5464,1
F,Ship,2.0,5,158,3.0,low,40.0,1722,1
D,Ship,,1,271,3.0,low,,4108,0
B,Road,4.0,1,237,3.0,medium,,5668,1
B,Road,3.0,5,181,3.0,medium,,4191,0
F,Ship,,3,244,3.0,low,9.0,5339,0
C,Ship,3.0,4,247,3.0,low,,4157,0
F,Ship,6.0,5,98,,low,,5946,0
F,Flight,4.0,2,256,4.0,low,,5571,0
B,Ship,6.0,3,259,4.0,low,3.0,4117,1
D,Road,5.0,5,160,3.0,medium,,1911,1
C,Flight,6.0,2,271,4.0,medium,3.0,1636,0
D,Ship,,1,127,8.0,low,,1519,1
A,Road,4.0,1,144,4.0,high,,?,1
C,Ship,3.0,5,147,3.0,medium,8.0,5272,1
D,Ship,4.0,5,143,8.0,low,38.0,?,1
F,Ship,,3,277,3.0,?,1.0,1738,0
C,Flight,,1,231,2.0,low,,4892,1
A,Ship,4.0,5,252,2.0,low,,4157,0
B,Ship,,2,161,3.0,medium,,5757,0
B,Ship,3.0,1,172,3.0,medium,,5696,1
A,Ship,3.0,1,135,4.0,medium,,1840,1
F,Ship,3.0,1,254,2.0,low,,3463,1
F,Ship,,1,181,3.0,medium,38.0,3258,1
F,Ship,6.0,2,286,4.0,medium,,1556,1
C,Ship,,1,246,6.0,low,,1335,1
A,Ship,4.0,5,167,2.0,low,7.0,5800,0
F,Flight,4.0,5,137,2.0,low,7.0,4068,0
F,Ship,5.0,2,172,3.0,medium,65.0,1667,1
F,Ship,3.0,1,252,3.0,high,6.0,5101,0
B,Ship,,1,258,3.0,medium,3.0,?,1
F,Ship,4.0,1,169,4.0,low,10.0,4245,0
F,Road,3.0,1,179,2.0,low,3.0,5159,1
D,Ship,7.0,2,244,4.0,medium,8.0,1477,1
D,Ship,,5,232,2.0,low,,2526,1
F,Ship,3.0,2,109,,low,,1597,1
D,Ship,4.0,2,184,3.0,low,10.0,4931,0
C,Ship,,5,162,2.0,medium,9.0,5345,1
F,?,,5,252,2.0,low,21.0,2070,1
A,Ship,4.0,3,248,6.0,medium,,4212,0
C,Ship,6.0,2,298,4.0,low,2.0,1648,0
A,Ship,,4,213,3.0,high,,5516,1
B,Ship,2.0,1,255,3.0,low,19.0,1551,1
D,Ship,2.0,1,219,4.0,low,7.0,5573,1
B,Flight,2.0,1,238,4.0,medium,4.0,4780,0
C,Ship,4.0,1,293,,low,8.0,1326,1
B,Ship,3.0,4,194,3.0,medium,,2169,1
F,Ship,4.0,2,165,3.0,low,7.0,1702,1
B,Ship,4.0,5,220,3.0,medium,63.0,3109,1
C,Flight,5.0,5,230,10.0,high,10.0,5619,1
B,Road,2.0,5,111,,low,4.0,4473,1
D,Road,4.0,5,140,2.0,medium,,4347,1
F,Ship,,1,239,8.0,high,,5023,1
F,?,3.0,4,229,6.0,medium,,2815,1
A,Road,4.0,3,247,10.0,high,,5882,0
D,Ship,3.0,2,108,4.0,low,,4787,0
D,Ship,3.0,2,219,3.0,medium,,4918,1
B,Ship,4.0,3,187,4.0,high,,3141,1
B,Ship,4.0,4,251,2.0,medium,,4376,0
B,Road,4.0,3,272,4.0,low,,2857,1
F,Ship,6.0,4,100,5.0,low,,5668,1
B,Ship,4.0,1,237,3.0,low,10.0,5381,0
F,Ship,,4,292,4.0,medium,,1779,1
D,Ship,,4,239,3.0,medium,,5297,1
C,Ship,5.0,2,253,5.0,medium,,1326,0
A,Ship,3.0,4,234,,medium,37.0,2111,1
B,Road,3.0,4,153,2.0,medium,5.0,4023,1
F,Road,,1,169,4.0,low,,5323,0
D,Flight,5.0,3,280,6.0,high,5.0,4585,0
A,Ship,4.0,3,260,,medium,,3668,1
D,?,,5,233,6.0,low,8.0,1176,0
B,Ship,7.0,4,243,4.0,medium,,1362,1
A,Flight,5.0,3,244,2.0,low,,4713,0
D,?,3.0,5,272,2.0,?,6.0,4652,0
A,Ship,4.0,2,271,5.0,medium,4.0,1633,1
F,Ship,3.0,3,233,3.0,medium,35.0,2204,1
F,Ship,3.0,1,187,,high,,3774,1
F,Ship,,5,156,2.0,low,,1301,1
D,Ship,3.0,4,223,3.0,low,,3959,1
A,?,5.0,3,131,8.0,low,5.0,4149,1
F,Ship,,1,263,5.0,low,,2292,1
F,Flight,,5,156,2.0,low,,4817,0
D,Road,4.0,3,178,,medium,,4322,1
F,Road,,3,173,2.0,low,5.0,4703,0
F,Ship,4.0,1,209,4.0,medium,,5057,0
F,Ship,4.0,4,182,3.0,medium,8.0,5453,1
F,?,6.0,4,137,8.0,low,9.0,4374,1
D,Ship,3.0,5,274,,medium,,4710,1
F,Ship,2.0,5,186,2.0,low,,3896,1
B,Ship,5.0,4,232,5.0,medium,,1337,0
F,Ship,5.0,4,167,7.0,medium,,1619,1
A,Ship,,3,141,4.0,medium,8.0,4702,0
B,Ship,4.0,3,251,,medium,,4206,0
B,Flight,4.0,2,255,5.0,medium,2.0,1255,0
C,Ship,,2,259,5.0,low,8.0,1678,0
F,Ship,,2,141,2.0,medium,,?,1
B,Ship,5.0,5,242,5.0,medium,,1444,1
F,Ship,3.0,1,215,6.0,high,,3432,1
A,Flight,3.0,4,170,2.0,low,,5664,0
D,Ship,,5,268,2.0,high,32.0,3675,1
B,Flight,4.0,2,181,3.0,low,4.0,5078,0
C,Flight,3.0,1,101,,medium,7.0,4275,1
F,Ship,3.0,4,168,2.0,medium,9.0,5235,1
D,Ship,,4,191,2.0,low,,4318,1
F,Ship,3.0,3,212,2.0,low,,5125,0
F,?,,4,239,3.0,medium,,5632,0
C,Road,,5,230,2.0,medium,,3381,1
F,Ship,,2,179,2.0,high,8.0,5589,0
B,?,5.0,5,193,3.0,low,3.0,5037,0
D,Ship,2.0,2,182,,high,6.0,4112,1
D,Flight,4.0,4,268,3.0,medium,10.0,4531,0
D,Road,3.0,1,174,3.0,low,7.0,4318,1
A,Ship,3.0,1,110,4.0,medium,6.0,5474,1
F,Flight,5.0,1,149,,low,,?,1
C,Ship,3.0,1,225,2.0,high,6.0,?,1
A,Flight,4.0,2,243,2.0,medium,,?,0
F,?,5.0,2,149,2.0,low,,4661,0
B,Road,3.0,2,158,3.0,medium,39.0,1512,1
A,Ship,5.0,1,193,4.0,medium,10.0,5280,0
D,Ship,,1,251,,low,,1924,1
