Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
4.0,5,260,2.0,2,5368,0,0,1,0,0,0,0,1,0,0,1
2.0,1,177,0.0,5,4358,0,0,0,1,0,0,0,1,0,1,0
3.0,5,260,3.0,10,5379,1,0,0,0,0,0,0,1,0,0,1
4.0,1,174,3.0,7,4813,1,0,0,0,0,0,0,1,0,1,0
4.0,3,142,6.0,10,1459,1,0,0,0,0,0,1,0,0,1,0
3.0,4,154,2.0,10,1542,0,1,0,0,0,0,0,1,0,0,1
6.0,3,267,4.0,2,5917,0,0,0,0,1,0,0,1,0,0,1
4.0,4,145,4.0,10,1210,0,0,0,1,0,0,0,1,0,1,0
5.0,3,224,2.0,52,3824,0,0,0,1,0,0,0,1,0,0,1
5.0,5,240,5.0,8,1750,0,1,0,0,0,0,0,1,0,1,0
6.0,4,247,4.0,2,1858,0,1,0,0,0,0,0,1,0,0,1
5.0,3,204,3.0,1,3951,0,1,0,0,0,0,0,1,1,0,0
4.0,5,210,4.0,10,5432,0,1,0,0,0,0,0,1,0,1,0
7.0,3,310,4.0,8,1860,1,0,0,0,0,0,0,1,0,0,1
0.0,1,105,5.0,10,1101,0,0,1,0,0,1,0,0,0,1,0
4.0,3,217,2.0,2,5442,0,0,0,1,0,0,0,1,0,0,1
5.0,2,174,4.0,8,5627,1,0,0,0,0,0,0,1,0,0,1
3.0,1,192,2.0,33,2818,0,0,0,0,1,0,0,1,0,1,0
5.0,5,168,3.0,10,3951,0,1,0,0,0,0,1,0,0,1,0
3.0,2,209,3.0,10,4999,0,0,1,0,0,0,1,0,0,0,1
4.0,1,257,3.0,10,1308,0,1,0,0,0,0,0,1,0,1,0
0.0,1,155,3.0,5,4283,0,0,0,1,0,1,0,0,0,1,0
4.0,1,202,0.0,10,5428,0,1,0,0,0,0,0,1,0,0,1
5.0,3,270,5.0,8,1862,1,0,0,0,0,0,0,1,0,0,1
4.0,3,262,2.0,10,5524,0,0,0,0,1,1,0,0,0,1,0
4.0,4,221,10.0,6,5582,1,0,0,0,0,0,0,1,1,0,0
0.0,2,252,4.0,3,4956,0,0,0,0,1,0,0,1,0,1,0
6.0,4,244,4.0,7,1795,0,0,0,1,0,0,0,1,0,0,1
0.0,3,164,2.0,10,1491,0,1,0,0,0,0,1,0,0,1,0
5.0,4,157,4.0,10,3951,0,0,0,1,0,0,0,1,0,1,0
0.0,4,232,3.0,10,3951,0,0,1,0,0,0,0,1,0,0,1
6.0,3,213,4.0,10,5349,0,1,0,0,0,0,0,1,0,1,0
0.0,5,256,3.0,10,4504,0,0,0,0,1,0,0,1,0,0,1
3.0,3,259,3.0,10,4664,0,0,0,1,0,0,0,1,0,0,1
0.0,3,217,4.0,10,3951,0,0,0,1,0,0,1,0,0,1,0
4.0,3,146,0.0,10,5372,0,0,1,0,0,0,1,0,0,0,1
4.0,1,273,3.0,10,5323,0,1,0,0,0,0,0,1,0,1,0
3.0,4,272,8.0,10,4070,0,0,0,1,0,0,0,1,1,0,0
3.0,3,133,2.0,8,4241,0,0,1,0,0,0,0,1,0,0,1
4.0,4,218,2.0,10,2824,0,1,0,0,0,0,1,0,0,0,1
4.0,1,285,2.0,4,4401,1,0,0,0,0,0,0,1,0,1,0
4.0,1,97,2.0,10,1836,0,1,0,0,0,0,0,1,1,0,0
2.0,3,134,10.0,10,5632,0,1,0,0,0,0,0,1,1,0,0
0.0,4,140,0.0,33,1278,0,0,0,0,1,0,1,0,0,1,0
5.0,3,189,3.0,7,5830,0,0,0,0,1,0,0,1,0,0,1
3.0,5,229,3.0,10,3049,0,0,0,0,1,0,0,1,0,0,1
4.0,5,148,2.0,2,4883,0,1,0,0,0,1,0,0,0,1,0
4.0,3,189,3.0,10,4410,0,1,0,0,0,0,0,1,0,0,1
2.0,3,274,4.0,10,4798,1,0,0,0,0,0,0,1,0,0,1
0.0,3,155,3.0,10,5768,0,0,0,0,1,0,0,1,0,1,0
0.0,2,183,3.0,10,2741,0,0,0,1,0,0,0,1,0,1,0
5.0,4,196,2.0,10,5515,0,0,0,1,0,0,0,1,0,0,1
4.0,4,216,2.0,10,5984,0,0,0,1,0,0,0,1,0,1,0
6.0,1,291,5.0,53,1682,0,0,1,0,0,0,0,1,0,0,1
3.0,4,241,3.0,50,3074,0,0,1,0,0,0,1,0,0,1,0
3.0,3,137,3.0,1,5490,0,0,0,0,1,0,0,1,0,0,1
5.0,5,195,0.0,10,3936,0,0,0,0,1,0,0,1,0,1,0
3.0,2,165,3.0,10,1639,0,0,0,1,0,0,0,1,0,0,1
0.0,4,201,3.0,10,2644,1,0,0,0,0,0,1,0,1,0,0
3.0,4,160,4.0,9,4733,0,0,0,0,1,0,0,1,0,0,1
4.0,2,240,3.0,9,5170,0,0,1,0,0,0,0,1,0,0,1
0.0,1,200,2.0,5,4884,1,0,0,0,0,1,0,0,0,1,0
3.0,4,185,2.0,8,5449,0,0,0,0,1,1,0,0,0,0,1
0.0,5,127,3.0,10,5964,0,1,0,0,0,0,0,1,0,0,1
4.0,5,207,2.0,10,5270,0,1,0,0,0,0,0,1,0,1,0
5.0,1,262,5.0,9,1893,0,0,1,0,0,0,0,1,0,0,1
5.0,3,225,7.0,45,3162,0,1,0,0,0,0,0,1,0,0,1
0.0,1,245,5.0,7,3951,0,0,1,0,0,0,0,1,0,1,0
6.0,2,245,4.0,9,1594,0,1,0,0,0,0,0,1,0,1,0
3.0,2,278,4.0,7,1879,0,0,0,1,0,0,0,1,0,0,1
5.0,4,267,0.0,10,1113,0,0,0,0,1,1,0,0,0,1,0
6.0,2,271,5.0,14,3951,0,0,1,0,0,0,0,1,0,1,0
5.0,3,199,3.0,3,4885,1,0,0,0,0,0,0,1,0,1,0
5.0,3,245,5.0,10,1851,0,0,0,0,1,0,0,1,0,0,1
3.0,1,266,3.0,10,5154,0,0,0,0,1,1,0,0,0,1,0
5.0,1,158,2.0,10,5736,1,0,0,0,0,0,0,1,0,1,0
6.0,4,297,5.0,10,1631,0,0,0,1,0,0,0,1,1,0,0
4.0,4,145,0.0,2,5665,0,0,1,0,0,0,0,1,1,0,0
0.0,1,200,8.0,18,3806,1,0,0,0,0,0,0,1,0,1,0
5.0,2,224,5.0,10,1022,0,0,0,1,0,0,0,1,0,1,0
4.0,1,149,3.0,10,1136,0,0,1,0,0,0,0,1,0,0,1
3.0,1,209,2.0,3,3951,0,0,0,0,1,0,0,1,0,0,1
5.0,2,137,3.0,10,5242,0,0,0,1,0,0,0,1,0,1,0
4.0,1,231,5.0,10,1231,0,0,0,1,0,0,0,1,0,0,1
4.0,4,255,3.0,10,2777,1,0,0,0,0,0,0,1,0,0,1
2.0,5,209,5.0,10,4623,0,0,0,1,0,0,0,1,0,0,1
6.0,3,114,4.0,10,5865,0,0,0,1,0,0,0,1,1,0,0
5.0,5,256,5.0,10,1333,0,0,0,0,1,0,0,1,0,1,0
5.0,1,249,4.0,5,1027,0,0,0,0,1,0,0,1,0,0,1
6.0,5,301,4.0,10,1958,0,1,0,0,0,0,0,1,0,1,0
4.0,3,150,4.0,10,1021,0,1,0,0,0,0,0,1,0,1,0
4.0,4,217,5.0,10,5891,0,0,0,0,1,0,0,1,0,0,1
0.0,2,204,2.0,7,5961,1,0,0,0,0,0,0,1,1,0,0
3.0,4,158,2.0,10,4744,0,0,0,0,1,0,0,1,0,0,1
5.0,1,167,2.0,62,1884,0,1,0,0,0,0,0,1,0,1,0
0.0,1,236,5.0,10,1953,0,0,0,0,1,0,0,1,0,0,1
5.0,1,227,2.0,15,3798,0,0,1,0,0,0,0,1,0,1,0
4.0,4,199,4.0,5,4194,0,0,1,0,0,0,0,1,0,0,1
7.0,2,281,4.0,2,1291,0,0,0,0,1,0,0,1,0,0,1
3.0,5,270,3.0,10,4459,0,0,0,0,1,0,0,1,1,0,0
4.0,2,249,3.0,9,5459,1,0,0,0,0,1,0,0,0,1,0
3.0,5,194,2.0,10,4809,0,0,0,0,1,0,0,1,0,0,1
5.0,5,135,3.0,10,5734,0,0,0,0,1,0,0,1,0,1,0
0.0,5,222,5.0,2,4027,0,0,0,0,1,0,0,1,0,0,1
2.0,2,148,6.0,63,1279,0,0,0,0,1,0,0,1,0,0,1
4.0,3,213,2.0,27,2034,0,0,1,0,0,1,0,0,0,1,0
0.0,5,145,3.0,45,1059,0,0,0,0,1,1,0,0,0,0,1
5.0,5,137,2.0,8,5111,0,0,1,0,0,0,0,1,0,1,0
4.0,1,274,5.0,5,1581,0,0,1,0,0,0,0,1,0,1,0
6.0,4,190,3.0,7,3175,0,0,0,1,0,0,0,1,0,1,0
3.0,3,183,5.0,10,1504,1,0,0,0,0,0,0,1,0,1,0
4.0,3,254,5.0,10,1851,0,0,0,0,1,0,0,1,0,1,0
0.0,5,146,4.0,10,1606,0,0,1,0,0,0,1,0,0,1,0
4.0,4,256,5.0,10,1622,0,0,0,0,1,0,0,1,0,1,0
4.0,5,170,3.0,10,5671,0,1,0,0,0,0,0,1,0,1,0
4.0,3,195,3.0,7,4915,0,0,0,0,1,0,0,1,0,1,0
0.0,1,245,0.0,10,1537,0,0,0,0,1,0,0,1,0,1,0
4.0,5,173,4.0,7,4978,0,0,0,0,1,0,0,1,0,1,0
3.0,4,205,3.0,7,4490,0,0,0,0,1,0,0,1,0,1,0
3.0,1,294,4.0,10,1089,0,0,1,0,0,0,0,1,0,1,0
0.0,1,279,8.0,10,5888,0,0,0,0,1,0,0,1,0,1,0
4.0,2,187,2.0,10,5524,0,0,1,0,0,0,1,0,0,0,1
4.0,3,206,4.0,1,4812,0,0,1,0,0,0,0,1,0,0,1
5.0,5,163,2.0,10,5253,0,0,1,0,0,0,1,0,1,0,0
3.0,3,191,3.0,4,3951,0,1,0,0,0,0,0,1,0,1,0
4.0,2,169,2.0,10,1322,0,0,0,0,1,0,0,1,0,1,0
5.0,4,222,3.0,10,5559,0,0,0,0,1,0,1,0,0,0,1
4.0,5,249,2.0,10,2725,0,0,0,1,0,0,0,1,0,1,0
5.0,2,102,0.0,10,3951,0,0,0,0,1,0,1,0,0,0,1
0.0,3,222,3.0,10,3951,0,0,0,0,1,0,0,1,0,1,0
4.0,3,159,5.0,4,4666,0,0,1,0,0,0,0,1,0,1,0
4.0,5,151,3.0,10,5275,0,0,1,0,0,0,0,1,0,0,1
4.0,1,219,3.0,10,5223,1,0,0,0,0,0,0,1,0,1,0
4.0,1,150,0.0,10,1070,0,0,0,0,1,0,0,1,0,0,1
0.0,2,234,3.0,10,3951,0,0,0,1,0,0,0,1,0,0,1
7.0,2,302,5.0,5,1614,0,0,1,0,0,1,0,0,0,0,1
0.0,2,246,0.0,5,1622,0,0,0,0,1,0,0,1,0,1,0
6.0,5,275,5.0,51,3569,0,0,0,0,1,0,0,1,0,0,1
3.0,1,202,0.0,21,3120,0,1,0,0,0,0,0,1,1,0,0
0.0,1,231,3.0,33,2755,0,1,0,0,0,0,0,1,0,0,1
3.0,5,226,3.0,8,5203,0,0,0,0,1,0,0,1,0,1,0
0.0,1,203,3.0,10,4234,0,0,0,1,0,0,0,1,0,0,1
4.0,4,177,3.0,10,1142,0,1,0,0,0,0,0,1,0,0,1
5.0,2,195,6.0,5,3951,0,1,0,0,0,0,0,1,1,0,0
0.0,1,210,2.0,10,4580,0,0,0,0,1,0,0,1,0,1,0
5.0,1,261,3.0,25,3494,0,0,1,0,0,0,0,1,0,1,0
4.0,4,208,2.0,10,2759,0,1,0,0,0,0,0,1,1,0,0
3.0,5,207,4.0,10,4092,0,0,0,0,1,0,1,0,0,1,0
3.0,4,219,2.0,10,4883,0,1,0,0,0,0,0,1,0,0,1
6.0,4,244,4.0,10,1179,0,0,0,1,0,0,0,1,0,0,1
0.0,3,256,3.0,10,4323,1,0,0,0,0,1,0,0,1,0,0
4.0,5,229,4.0,6,4157,0,0,0,0,1,0,0,1,0,0,1
5.0,2,207,2.0,35,2184,0,1,0,0,0,0,0,1,0,1,0
4.0,4,220,0.0,7,3951,0,0,0,1,0,0,0,1,0,0,1
4.0,4,262,2.0,10,4357,0,0,1,0,0,0,1,0,0,0,1
0.0,2,134,3.0,10,1391,0,0,1,0,0,0,1,0,0,1,0
4.0,5,185,3.0,17,2824,0,0,0,0,1,0,0,1,0,0,1
6.0,1,189,3.0,9,5316,0,1,0,0,0,0,0,1,0,0,1
3.0,4,191,2.0,8,5667,0,0,0,1,0,1,0,0,0,0,1
5.0,5,230,0.0,10,3609,0,0,1,0,0,0,0,1,0,0,1
5.0,4,134,2.0,20,1549,1,0,0,0,0,0,0,1,0,1,0
6.0,5,291,4.0,10,1413,0,1,0,0,0,1,0,0,0,1,0
5.0,1,236,5.0,10,1961,0,0,0,0,1,0,0,1,0,0,1
6.0,5,308,4.0,10,1569,1,0,0,0,0,0,1,0,0,1,0
4.0,3,213,3.0,6,5447,0,1,0,0,0,0,0,1,0,1,0
5.0,5,265,3.0,3,5637,0,0,0,0,1,0,0,1,0,1,0
3.0,3,269,3.0,10,5910,0,0,0,1,0,1,0,0,1,0,0
5.0,4,214,2.0,10,3709,0,0,0,1,0,1,0,0,0,0,1
4.0,4,176,2.0,1,5793,0,0,0,0,1,0,0,1,0,0,1
3.0,4,164,3.0,4,4796,1,0,0,0,0,0,0,1,0,1,0
5.0,2,196,3.0,10,2211,0,0,0,0,1,0,0,1,0,1,0
4.0,5,143,3.0,10,4142,0,0,0,0,1,1,0,0,0,0,1
4.0,4,231,2.0,4,5825,0,0,0,1,0,1,0,0,0,1,0
6.0,5,294,4.0,10,1628,0,1,0,0,0,0,0,1,0,0,1
7.0,3,264,4.0,3,1296,0,0,0,0,1,0,0,1,0,0,1
4.0,2,265,3.0,41,3498,0,0,1,0,0,1,0,0,0,1,0
3.0,5,190,10.0,27,2739,0,0,1,0,0,0,1,0,0,0,1
4.0,2,181,3.0,6,5964,0,0,1,0,0,0,1,0,0,0,1
5.0,4,233,3.0,10,3951,0,0,0,0,1,1,0,0,0,1,0
4.0,5,160,3.0,9,5799,0,0,0,1,0,1,0,0,0,1,0
0.0,2,271,3.0,10,3448,0,0,0,1,0,0,0,1,0,0,1
4.0,2,241,2.0,10,3844,0,0,0,0,1,0,0,1,0,1,0
6.0,3,276,4.0,10,1637,0,0,0,0,1,1,0,0,0,1,0
4.0,4,170,5.0,5,4823,0,0,1,0,0,1,0,0,0,1,0
3.0,2,231,4.0,10,3370,0,1,0,0,0,0,0,1,0,0,1
3.0,1,189,0.0,10,4785,0,0,0,0,1,0,1,0,0,1,0
5.0,3,234,2.0,10,3308,0,0,1,0,0,1,0,0,0,1,0
0.0,4,264,5.0,10,1782,0,0,1,0,0,1,0,0,0,1,0
3.0,5,195,3.0,47,2439,0,0,1,0,0,0,0,1,0,0,1
6.0,5,269,0.0,10,1243,1,0,0,0,0,0,0,1,0,1,0
5.0,4,255,6.0,10,1255,1,0,0,0,0,0,0,1,0,1,0
6.0,2,134,8.0,10,1054,0,0,1,0,0,0,0,1,1,0,0
2.0,2,215,5.0,10,5185,0,0,0,1,0,0,0,1,0,0,1
3.0,4,273,4.0,4,5361,0,0,0,1,0,0,0,1,0,0,1
0.0,4,264,3.0,2,4279,0,0,0,0,1,1,0,0,0,1,0
6.0,4,287,4.0,10,1972,0,0,0,0,1,0,0,1,0,1,0
3.0,2,232,3.0,10,3131,1,0,0,0,0,0,0,1,0,1,0
3.0,4,214,2.0,7,5256,0,0,0,0,1,1,0,0,0,1,0
5.0,2,145,0.0,9,4028,0,0,1,0,0,0,0,1,0,0,1
6.0,5,154,10.0,10,3951,0,0,0,0,1,0,0,1,0,0,1
5.0,3,96,4.0,10,1655,1,0,0,0,0,0,0,1,0,0,1
5.0,5,239,5.0,10,1887,0,0,1,0,0,0,0,1,0,1,0
3.0,3,269,3.0,10,4197,1,0,0,0,0,0,0,1,0,0,1
5.0,3,188,7.0,10,3637,0,0,0,0,1,0,0,1,0,0,1
0.0,4,192,2.0,56,3765,0,0,0,1,0,0,1,0,0,1,0
0.0,5,201,3.0,41,3563,0,0,0,1,0,0,1,0,0,0,1
4.0,2,111,2.0,4,5393,0,0,1,0,0,0,0,1,1,0,0
3.0,2,262,2.0,10,5747,0,0,1,0,0,1,0,0,0,1,0
3.0,3,169,3.0,10,4317,0,0,0,1,0,0,0,1,0,1,0
0.0,4,235,2.0,10,4013,0,0,0,0,1,0,0,1,0,0,1
3.0,2,132,4.0,3,4512,0,0,0,0,1,0,0,1,0,0,1
2.0,4,167,2.0,1,4344,0,0,0,0,1,0,0,1,0,0,1
3.0,1,236,2.0,8,3951,0,0,0,0,1,0,0,1,0,0,1
2.0,4,272,2.0,4,4632,0,0,0,0,1,0,0,1,0,0,1
3.0,5,182,4.0,6,1272,0,0,0,0,1,0,1,0,0,1,0
7.0,3,308,4.0,10,1113,0,0,1,0,0,0,0,1,0,0,1
5.0,3,246,2.0,10,4533,0,0,0,0,1,0,1,0,0,0,1
0.0,2,207,2.0,20,3419,0,0,0,0,1,0,0,1,0,1,0
0.0,5,169,3.0,6,5397,0,0,0,0,1,1,0,0,0,1,0
3.0,1,217,3.0,10,4177,0,0,0,1,0,0,0,1,0,1,0
2.0,5,159,3.0,10,1621,1,0,0,0,0,0,0,1,0,1,0
5.0,1,164,0.0,10,4540,0,0,0,0,1,0,0,1,0,1,0
3.0,1,193,4.0,5,4700,0,0,0,0,1,0,0,1,0,1,0
2.0,4,144,4.0,10,5760,0,0,1,0,0,0,0,1,0,1,0
4.0,5,221,5.0,10,1608,0,1,0,0,0,0,0,1,0,1,0
4.0,2,204,4.0,35,2725,0,0,0,0,1,0,1,0,0,1,0
4.0,3,162,10.0,10,1764,1,0,0,0,0,0,0,1,1,0,0
4.0,1,237,5.0,5,1154,0,0,1,0,0,1,0,0,0,1,0
4.0,1,135,4.0,5,5934,0,0,0,1,0,0,0,1,0,1,0
5.0,1,254,5.0,10,1020,0,0,0,0,1,0,0,1,0,0,1
6.0,4,250,4.0,10,3951,0,0,0,0,1,0,0,1,0,1,0
0.0,2,164,10.0,10,1375,0,0,0,1,0,1,0,0,1,0,0
3.0,5,154,0.0,6,4675,0,0,0,0,1,0,0,1,0,0,1
0.0,5,234,5.0,10,1991,0,0,0,0,1,0,1,0,0,1,0
2.0,5,246,5.0,10,2437,0,0,0,0,1,1,0,0,0,1,0
4.0,3,253,3.0,5,5703,1,0,0,0,0,0,0,1,0,1,0
4.0,5,187,3.0,10,5022,0,0,0,0,1,0,0,1,0,1,0
7.0,5,285,4.0,6,1591,1,0,0,0,0,0,0,1,0,1,0
3.0,5,242,3.0,19,3753,0,0,1,0,0,0,0,1,0,0,1
3.0,1,145,2.0,10,1313,1,0,0,0,0,0,0,1,0,1,0
4.0,5,265,2.0,10,5040,0,0,1,0,0,1,0,0,0,1,0
6.0,5,294,4.0,10,1302,1,0,0,0,0,0,0,1,0,1,0
0.0,1,178,3.0,36,1297,0,1,0,0,0,0,0,1,1,0,0
4.0,1,189,2.0,10,4646,0,0,0,1,0,1,0,0,0,1,0
4.0,1,192,4.0,10,1689,1,0,0,0,0,0,0,1,0,1,0
4.0,2,270,5.0,10,1340,1,0,0,0,0,0,1,0,0,1,0
3.0,2,181,3.0,10,4163,0,0,0,0,1,0,0,1,0,0,1
3.0,4,233,3.0,10,4626,0,0,0,0,1,0,0,1,0,0,1
0.0,1,172,2.0,10,1993,0,1,0,0,0,0,0,1,0,1,0
5.0,2,249,5.0,6,1298,1,0,0,0,0,0,0,1,0,0,1
5.0,5,105,0.0,10,5418,0,0,1,0,0,0,1,0,0,1,0
2.0,1,249,3.0,11,2534,0,0,1,0,0,0,0,1,0,1,0
5.0,5,262,2.0,62,3951,0,0,0,0,1,0,1,0,0,0,1
4.0,5,262,4.0,16,2871,0,1,0,0,0,1,0,0,0,1,0
5.0,3,139,2.0,3,5261,0,0,0,0,1,0,0,1,0,0,1
0.0,1,265,5.0,3,1514,0,0,0,0,1,0,0,1,0,0,1
3.0,1,221,0.0,10,5320,0,0,0,0,1,0,0,1,0,1,0
3.0,5,118,4.0,10,5699,0,1,0,0,0,0,0,1,0,1,0
3.0,4,239,8.0,10,4192,0,0,0,0,1,0,0,1,1,0,0
4.0,3,261,3.0,6,3951,1,0,0,0,0,0,0,1,0,1,0
6.0,2,266,4.0,10,1090,0,1,0,0,0,0,0,1,0,0,1
0.0,3,218,3.0,10,3311,0,0,0,0,1,0,0,1,1,0,0
3.0,5,162,2.0,7,1739,0,0,0,0,1,0,1,0,0,0,1
4.0,5,213,3.0,10,3951,0,0,1,0,0,0,0,1,0,0,1
4.0,2,168,2.0,9,5684,0,0,1,0,0,0,0,1,1,0,0
5.0,1,236,5.0,10,1699,0,1,0,0,0,0,0,1,0,0,1
4.0,2,181,2.0,28,2815,0,0,0,1,0,0,0,1,0,1,0
3.0,3,249,0.0,9,1752,0,1,0,0,0,0,1,0,0,0,1
4.0,2,275,5.0,10,3951,1,0,0,0,0,0,0,1,0,0,1
4.0,5,216,3.0,7,5891,0,0,0,0,1,0,0,1,0,0,1
5.0,5,239,6.0,10,1384,0,0,1,0,0,0,0,1,0,1,0
5.0,5,276,4.0,10,1411,0,1,0,0,0,0,0,1,0,1,0
3.0,2,214,2.0,10,1693,0,1,0,0,0,0,0,1,0,0,1
4.0,3,163,8.0,6,5739,1,0,0,0,0,0,1,0,0,0,1
3.0,3,255,3.0,23,3764,0,0,0,1,0,0,0,1,0,0,1
4.0,5,251,5.0,10,1070,1,0,0,0,0,0,0,1,0,0,1
4.0,1,194,2.0,3,5503,0,1,0,0,0,1,0,0,0,0,1
5.0,5,141,2.0,10,1114,0,0,0,0,1,0,0,1,0,0,1
5.0,2,260,3.0,10,3951,1,0,0,0,0,0,0,1,0,1,0
0.0,5,179,5.0,10,4333,0,0,0,0,1,0,0,1,0,1,0
3.0,2,164,2.0,10,4666,0,0,0,0,1,0,0,1,0,0,1
3.0,5,212,0.0,10,3547,1,0,0,0,0,0,0,1,0,0,1
3.0,4,270,3.0,10,5417,0,1,0,0,0,1,0,0,0,0,1
5.0,5,187,3.0,10,4613,0,0,0,1,0,1,0,0,0,0,1
5.0,1,248,0.0,6,1944,0,0,0,0,1,0,0,1,0,1,0
0.0,4,271,3.0,10,4889,0,1,0,0,0,0,0,1,0,1,0
0.0,4,185,0.0,2,5288,0,0,0,0,1,0,0,1,0,1,0
4.0,1,161,7.0,10,1294,0,0,0,1,0,0,0,1,0,0,1
3.0,5,216,3.0,10,4242,1,0,0,0,0,0,1,0,1,0,0
6.0,2,246,6.0,1,3951,1,0,0,0,0,0,1,0,0,1,0
5.0,3,167,3.0,51,1573,0,1,0,0,0,0,0,1,0,1,0
4.0,1,225,0.0,4,4102,0,0,0,0,1,1,0,0,0,1,0
0.0,1,201,3.0,10,4953,0,0,0,1,0,0,0,1,0,1,0
4.0,3,249,5.0,10,1067,0,0,0,0,1,0,0,1,0,1,0
5.0,3,229,2.0,10,5294,0,0,0,0,1,0,0,1,0,0,1
6.0,2,259,4.0,6,1066,0,1,0,0,0,0,0,1,0,0,1
3.0,1,112,0.0,22,1846,0,1,0,0,0,1,0,0,1,0,0
3.0,4,244,0.0,10,4458,0,0,0,0,1,0,0,1,0,0,1
4.0,3,266,0.0,10,5209,0,0,0,1,0,0,0,1,0,0,1
0.0,2,146,2.0,2,3951,1,0,0,0,0,0,0,1,0,1,0
4.0,3,229,0.0,10,4829,0,0,0,0,1,0,0,1,0,1,0
5.0,5,240,3.0,12,2723,0,1,0,0,0,0,0,1,0,0,1
4.0,3,239,3.0,9,5897,0,0,0,1,0,0,0,1,0,0,1
0.0,3,255,0.0,10,4178,0,0,0,1,0,0,0,1,0,0,1
0.0,5,230,0.0,10,3477,0,1,0,0,0,0,0,1,0,1,0
3.0,4,228,3.0,8,5419,0,0,0,0,1,1,0,0,0,0,1
0.0,1,219,3.0,10,5632,0,1,0,0,0,0,0,1,0,1,0
2.0,1,151,3.0,5,5982,1,0,0,0,0,0,0,1,0,1,0
7.0,5,302,4.0,10,1597,1,0,0,0,0,0,0,1,0,1,0
5.0,3,232,5.0,10,1057,1,0,0,0,0,1,0,0,0,0,1
2.0,5,155,5.0,6,1639,0,0,0,1,0,0,0,1,0,1,0
0.0,2,260,2.0,7,5684,0,0,1,0,0,0,0,1,0,1,0
0.0,2,181,4.0,18,3696,0,0,1,0,0,1,0,0,0,1,0
3.0,5,270,3.0,60,3885,0,1,0,0,0,0,1,0,0,1,0
6.0,5,111,6.0,10,1216,0,0,1,0,0,1,0,0,1,0,0
0.0,1,150,2.0,10,1431,0,0,0,0,1,0,0,1,0,0,1
0.0,1,309,4.0,10,1904,0,0,1,0,0,0,0,1,0,0,1
3.0,3,178,3.0,10,1900,0,0,0,1,0,1,0,0,1,0,0
4.0,3,256,3.0,4,5068,0,1,0,0,0,0,0,1,0,1,0
2.0,5,221,3.0,10,5847,0,0,0,0,1,0,0,1,0,1,0
2.0,1,285,3.0,7,4999,0,0,1,0,0,1,0,0,1,0,0
3.0,3,229,0.0,10,4549,0,1,0,0,0,0,0,1,0,0,1
4.0,5,134,6.0,10,4881,0,0,0,0,1,1,0,0,0,0,1
0.0,1,239,5.0,10,1859,0,0,1,0,0,0,0,1,0,1,0
2.0,1,111,3.0,10,1882,0,0,1,0,0,0,0,1,0,0,1
5.0,3,235,4.0,10,4011,1,0,0,0,0,1,0,0,0,0,1
4.0,5,198,7.0,10,4249,1,0,0,0,0,0,1,0,0,0,1
5.0,4,162,2.0,10,1635,0,0,0,0,1,0,0,1,0,1,0
5.0,2,237,4.0,10,5922,0,0,0,0,1,0,0,1,0,1,0
0.0,3,240,0.0,2,5588,0,0,0,0,1,0,0,1,0,0,1
2.0,4,147,2.0,10,1738,0,1,0,0,0,1,0,0,0,0,1
0.0,1,172,6.0,50,3951,0,0,0,0,1,0,0,1,1,0,0
3.0,3,201,3.0,10,5895,0,0,0,0,1,0,0,1,0,1,0
6.0,3,282,4.0,10,1661,0,1,0,0,0,0,0,1,0,0,1
4.0,4,226,5.0,1,1761,0,0,0,1,0,1,0,0,0,1,0
4.0,2,272,2.0,1,5703,0,1,0,0,0,0,0,1,0,1,0
0.0,4,253,5.0,2,1709,0,0,1,0,0,0,0,1,0,1,0
4.0,5,178,3.0,10,1012,0,0,0,0,1,1,0,0,0,1,0
5.0,1,267,3.0,7,5789,0,0,0,1,0,0,0,1,0,1,0
5.0,4,219,5.0,5,1388,0,0,0,0,1,0,1,0,0,1,0
5.0,5,229,5.0,10,1975,0,0,0,1,0,0,0,1,0,0,1
4.0,4,151,2.0,10,4105,0,1,0,0,0,0,0,1,0,1,0
4.0,3,189,3.0,9,4825,0,0,1,0,0,0,1,0,0,0,1
4.0,4,274,3.0,3,4202,0,0,0,1,0,0,0,1,1,0,0
4.0,4,172,0.0,7,4834,0,0,0,0,1,0,0,1,0,0,1
6.0,4,168,2.0,10,5686,1,0,0,0,0,0,0,1,1,0,0
0.0,5,275,3.0,10,1691,0,0,0,0,1,1,0,0,0,1,0
3.0,3,135,3.0,10,1366,0,0,0,1,0,0,0,1,0,1,0
4.0,3,143,3.0,10,4693,0,0,0,0,1,0,0,1,0,1,0
4.0,1,183,0.0,10,2042,1,0,0,0,0,0,1,0,0,1,0
4.0,3,184,7.0,10,5920,0,0,0,0,1,0,0,1,0,0,1
6.0,1,306,4.0,8,1378,0,0,0,0,1,0,1,0,0,0,1
5.0,3,185,2.0,2,5420,0,1,0,0,0,0,0,1,0,1,0
4.0,5,149,3.0,10,4953,0,0,0,0,1,0,0,1,0,1,0
